frame.number,frame.time_relative,ip.src,ip.dst,udp.srcport,udp.dstport,rtp.seq,rtp.timestamp,frame.len
397,1.283363000,192.168.3.20,192.168.3.20,37399,4004,,,1188
398,1.283505000,192.168.3.20,192.168.3.20,37399,4004,,,1188
399,1.283670000,192.168.3.20,192.168.3.20,37399,4004,,,1188
400,1.283816000,192.168.3.20,192.168.3.20,37399,4004,,,1188
401,1.283955000,192.168.3.20,192.168.3.20,37399,4004,,,1188
402,1.284089000,192.168.3.20,192.168.3.20,37399,4004,,,1188
403,1.284239000,192.168.3.20,192.168.3.20,37399,4004,,,1188
404,1.284710000,192.168.3.20,192.168.3.20,37399,4004,,,1188
405,1.287054000,192.168.3.20,192.168.3.20,37399,4004,,,1188
406,1.287406000,192.168.3.20,192.168.3.20,37399,4004,,,1188
407,1.287572000,192.168.3.20,192.168.3.20,37399,4004,,,1188
408,1.287718000,192.168.3.20,192.168.3.20,37399,4004,,,1188
409,1.287876000,192.168.3.20,192.168.3.20,37399,4004,,,1188
410,1.288022000,192.168.3.20,192.168.3.20,37399,4004,,,1188
411,1.288144000,192.168.3.20,192.168.3.20,37399,4004,,,1188
412,1.288263000,192.168.3.20,192.168.3.20,37399,4004,,,1188
413,1.288378000,192.168.3.20,192.168.3.20,37399,4004,,,1188
414,1.288506000,192.168.3.20,192.168.3.20,37399,4004,,,1188
415,1.288618000,192.168.3.20,192.168.3.20,37399,4004,,,1188
416,1.288732000,192.168.3.20,192.168.3.20,37399,4004,,,1188
417,1.288869000,192.168.3.20,192.168.3.20,37399,4004,,,1188
418,1.288992000,192.168.3.20,192.168.3.20,37399,4004,,,1188
419,1.289105000,192.168.3.20,192.168.3.20,37399,4004,,,1188
420,1.289230000,192.168.3.20,192.168.3.20,37399,4004,,,1188
421,1.289344000,192.168.3.20,192.168.3.20,37399,4004,,,1188
422,1.289474000,192.168.3.20,192.168.3.20,37399,4004,,,1188
423,1.289599000,192.168.3.20,192.168.3.20,37399,4004,,,1188
424,1.289748000,192.168.3.20,192.168.3.20,37399,4004,,,1188
425,1.289923000,192.168.3.20,192.168.3.20,37399,4004,,,1188
426,1.290064000,192.168.3.20,192.168.3.20,37399,4004,,,1188
427,1.290205000,192.168.3.20,192.168.3.20,37399,4004,,,1188
428,1.290334000,192.168.3.20,192.168.3.20,37399,4004,,,1188
429,1.290476000,192.168.3.20,192.168.3.20,37399,4004,,,1188
430,1.290615000,192.168.3.20,192.168.3.20,37399,4004,,,1188
431,1.290771000,192.168.3.20,192.168.3.20,37399,4004,,,1188
432,1.290930000,192.168.3.20,192.168.3.20,37399,4004,,,1188
433,1.291066000,192.168.3.20,192.168.3.20,37399,4004,,,1188
434,1.291190000,192.168.3.20,192.168.3.20,37399,4004,,,1188
435,1.291314000,192.168.3.20,192.168.3.20,37399,4004,,,1188
436,1.291449000,192.168.3.20,192.168.3.20,37399,4004,,,1188
437,1.291565000,192.168.3.20,192.168.3.20,37399,4004,,,1188
438,1.291689000,192.168.3.20,192.168.3.20,37399,4004,,,1188
439,1.291837000,192.168.3.20,192.168.3.20,37399,4004,,,1188
440,1.291984000,192.168.3.20,192.168.3.20,37399,4004,,,1188
441,1.292124000,192.168.3.20,192.168.3.20,37399,4004,,,1188
442,1.292274000,192.168.3.20,192.168.3.20,37399,4004,,,1188
443,1.292415000,192.168.3.20,192.168.3.20,37399,4004,,,1188
444,1.292553000,192.168.3.20,192.168.3.20,37399,4004,,,1188
445,1.292680000,192.168.3.20,192.168.3.20,37399,4004,,,1188
446,1.292831000,192.168.3.20,192.168.3.20,37399,4004,,,1188
447,1.292975000,192.168.3.20,192.168.3.20,37399,4004,,,1188
448,1.293121000,192.168.3.20,192.168.3.20,37399,4004,,,1188
449,1.293259000,192.168.3.20,192.168.3.20,37399,4004,,,1188
450,1.293405000,192.168.3.20,192.168.3.20,37399,4004,,,1188
451,1.293541000,192.168.3.20,192.168.3.20,37399,4004,,,1188
452,1.293685000,192.168.3.20,192.168.3.20,37399,4004,,,1188
453,1.318764000,192.168.3.20,192.168.3.20,37399,4004,,,1188
454,1.319075000,192.168.3.20,192.168.3.20,37399,4004,,,1188
455,1.319354000,192.168.3.20,192.168.3.20,37399,4004,,,1188
456,1.319615000,192.168.3.20,192.168.3.20,37399,4004,,,1188
457,1.319887000,192.168.3.20,192.168.3.20,37399,4004,,,1188
458,1.320094000,192.168.3.20,192.168.3.20,37399,4004,,,1188
459,1.320251000,192.168.3.20,192.168.3.20,37399,4004,,,1188
460,1.320467000,192.168.3.20,192.168.3.20,37399,4004,,,1188
461,1.320655000,192.168.3.20,192.168.3.20,37399,4004,,,1188
462,1.320881000,192.168.3.20,192.168.3.20,37399,4004,,,1188
463,1.321079000,192.168.3.20,192.168.3.20,37399,4004,,,1188
464,1.321269000,192.168.3.20,192.168.3.20,37399,4004,,,1188
465,1.321458000,192.168.3.20,192.168.3.20,37399,4004,,,1188
466,1.321641000,192.168.3.20,192.168.3.20,37399,4004,,,1188
467,1.321823000,192.168.3.20,192.168.3.20,37399,4004,,,1188
468,1.321975000,192.168.3.20,192.168.3.20,37399,4004,,,1188
469,1.322123000,192.168.3.20,192.168.3.20,37399,4004,,,1188
470,1.322315000,192.168.3.20,192.168.3.20,37399,4004,,,1188
471,1.322514000,192.168.3.20,192.168.3.20,37399,4004,,,1188
472,1.322716000,192.168.3.20,192.168.3.20,37399,4004,,,1188
473,1.322933000,192.168.3.20,192.168.3.20,37399,4004,,,1188
474,1.323138000,192.168.3.20,192.168.3.20,37399,4004,,,1188
475,1.323327000,192.168.3.20,192.168.3.20,37399,4004,,,1188
476,1.323529000,192.168.3.20,192.168.3.20,37399,4004,,,1188
477,1.323687000,192.168.3.20,192.168.3.20,37399,4004,,,1188
478,1.323838000,192.168.3.20,192.168.3.20,37399,4004,,,1188
479,1.323970000,192.168.3.20,192.168.3.20,37399,4004,,,1188
480,1.324156000,192.168.3.20,192.168.3.20,37399,4004,,,1188
481,1.324330000,192.168.3.20,192.168.3.20,37399,4004,,,1188
482,1.324502000,192.168.3.20,192.168.3.20,37399,4004,,,1188
483,1.324679000,192.168.3.20,192.168.3.20,37399,4004,,,1188
484,1.324880000,192.168.3.20,192.168.3.20,37399,4004,,,1188
485,1.325057000,192.168.3.20,192.168.3.20,37399,4004,,,1188
486,1.325230000,192.168.3.20,192.168.3.20,37399,4004,,,1188
487,1.325415000,192.168.3.20,192.168.3.20,37399,4004,,,1188
488,1.325611000,192.168.3.20,192.168.3.20,37399,4004,,,1188
489,1.325831000,192.168.3.20,192.168.3.20,37399,4004,,,1188
490,1.325989000,192.168.3.20,192.168.3.20,37399,4004,,,1188
491,1.326114000,192.168.3.20,192.168.3.20,37399,4004,,,1188
492,1.326244000,192.168.3.20,192.168.3.20,37399,4004,,,1188
493,1.326359000,192.168.3.20,192.168.3.20,37399,4004,,,1188
494,1.326489000,192.168.3.20,192.168.3.20,37399,4004,,,1188
495,1.326665000,192.168.3.20,192.168.3.20,37399,4004,,,1188
496,1.326867000,192.168.3.20,192.168.3.20,37399,4004,,,1188
497,1.327055000,192.168.3.20,192.168.3.20,37399,4004,,,1188
498,1.327214000,192.168.3.20,192.168.3.20,37399,4004,,,1188
499,1.327386000,192.168.3.20,192.168.3.20,37399,4004,,,1188
500,1.327577000,192.168.3.20,192.168.3.20,37399,4004,,,1188
501,1.327746000,192.168.3.20,192.168.3.20,37399,4004,,,1188
502,1.327894000,192.168.3.20,192.168.3.20,37399,4004,,,1188
503,1.328036000,192.168.3.20,192.168.3.20,37399,4004,,,1188
504,1.328210000,192.168.3.20,192.168.3.20,37399,4004,,,1188
505,1.328425000,192.168.3.20,192.168.3.20,37399,4004,,,1188
506,1.328629000,192.168.3.20,192.168.3.20,37399,4004,,,1188
507,1.329181000,192.168.3.20,192.168.3.20,37399,4004,,,1188
508,1.329418000,192.168.3.20,192.168.3.20,37399,4004,,,1188
509,1.329663000,192.168.3.20,192.168.3.20,37399,4004,,,1188
510,1.329911000,192.168.3.20,192.168.3.20,37399,4004,,,1188
511,1.330160000,192.168.3.20,192.168.3.20,37399,4004,,,1188
512,1.330438000,192.168.3.20,192.168.3.20,37399,4004,,,1188
513,1.330705000,192.168.3.20,192.168.3.20,37399,4004,,,1188
514,1.331000000,192.168.3.20,192.168.3.20,37399,4004,,,1188
515,1.331272000,192.168.3.20,192.168.3.20,37399,4004,,,1188
516,1.331528000,192.168.3.20,192.168.3.20,37399,4004,,,1188
517,1.331794000,192.168.3.20,192.168.3.20,37399,4004,,,1188
518,1.333331000,192.168.3.20,192.168.3.20,37399,4004,,,1188
519,1.357515000,192.168.3.20,192.168.3.20,37399,4004,,,1188
520,1.357697000,192.168.3.20,192.168.3.20,37399,4004,,,1188
521,1.357871000,192.168.3.20,192.168.3.20,37399,4004,,,1188
522,1.358049000,192.168.3.20,192.168.3.20,37399,4004,,,1188
523,1.358223000,192.168.3.20,192.168.3.20,37399,4004,,,1188
524,1.358392000,192.168.3.20,192.168.3.20,37399,4004,,,1188
525,1.358567000,192.168.3.20,192.168.3.20,37399,4004,,,1188
526,1.358736000,192.168.3.20,192.168.3.20,37399,4004,,,1188
527,1.358936000,192.168.3.20,192.168.3.20,37399,4004,,,1188
528,1.359119000,192.168.3.20,192.168.3.20,37399,4004,,,1188
529,1.359293000,192.168.3.20,192.168.3.20,37399,4004,,,1188
530,1.359464000,192.168.3.20,192.168.3.20,37399,4004,,,1188
531,1.359640000,192.168.3.20,192.168.3.20,37399,4004,,,1188
532,1.359802000,192.168.3.20,192.168.3.20,37399,4004,,,1188
533,1.359962000,192.168.3.20,192.168.3.20,37399,4004,,,1188
534,1.360117000,192.168.3.20,192.168.3.20,37399,4004,,,1188
535,1.360265000,192.168.3.20,192.168.3.20,37399,4004,,,1188
536,1.360430000,192.168.3.20,192.168.3.20,37399,4004,,,1188
537,1.360580000,192.168.3.20,192.168.3.20,37399,4004,,,1188
538,1.360737000,192.168.3.20,192.168.3.20,37399,4004,,,1188
539,1.360904000,192.168.3.20,192.168.3.20,37399,4004,,,1188
540,1.361061000,192.168.3.20,192.168.3.20,37399,4004,,,1188
541,1.361226000,192.168.3.20,192.168.3.20,37399,4004,,,1188
542,1.361391000,192.168.3.20,192.168.3.20,37399,4004,,,1188
543,1.361562000,192.168.3.20,192.168.3.20,37399,4004,,,1188
544,1.361669000,192.168.3.20,192.168.3.20,37399,4004,,,1188
545,1.361788000,192.168.3.20,192.168.3.20,37399,4004,,,1188
546,1.361916000,192.168.3.20,192.168.3.20,37399,4004,,,1188
547,1.362035000,192.168.3.20,192.168.3.20,37399,4004,,,1188
548,1.362133000,192.168.3.20,192.168.3.20,37399,4004,,,1188
549,1.362240000,192.168.3.20,192.168.3.20,37399,4004,,,1188
550,1.362354000,192.168.3.20,192.168.3.20,37399,4004,,,1188
551,1.362458000,192.168.3.20,192.168.3.20,37399,4004,,,1188
552,1.362561000,192.168.3.20,192.168.3.20,37399,4004,,,1188
553,1.362662000,192.168.3.20,192.168.3.20,37399,4004,,,1188
554,1.362774000,192.168.3.20,192.168.3.20,37399,4004,,,1188
555,1.362897000,192.168.3.20,192.168.3.20,37399,4004,,,1188
556,1.363002000,192.168.3.20,192.168.3.20,37399,4004,,,1188
557,1.363121000,192.168.3.20,192.168.3.20,37399,4004,,,1188
558,1.363226000,192.168.3.20,192.168.3.20,37399,4004,,,1188
559,1.363338000,192.168.3.20,192.168.3.20,37399,4004,,,1188
560,1.363447000,192.168.3.20,192.168.3.20,37399,4004,,,1188
561,1.363561000,192.168.3.20,192.168.3.20,37399,4004,,,1188
562,1.363672000,192.168.3.20,192.168.3.20,37399,4004,,,1188
563,1.363787000,192.168.3.20,192.168.3.20,37399,4004,,,1188
564,1.363893000,192.168.3.20,192.168.3.20,37399,4004,,,1188
565,1.364002000,192.168.3.20,192.168.3.20,37399,4004,,,1188
566,1.364114000,192.168.3.20,192.168.3.20,37399,4004,,,1188
567,1.364221000,192.168.3.20,192.168.3.20,37399,4004,,,1188
568,1.364334000,192.168.3.20,192.168.3.20,37399,4004,,,1188
569,1.364437000,192.168.3.20,192.168.3.20,37399,4004,,,1188
570,1.364550000,192.168.3.20,192.168.3.20,37399,4004,,,1188
571,1.364659000,192.168.3.20,192.168.3.20,37399,4004,,,1188
572,1.364764000,192.168.3.20,192.168.3.20,37399,4004,,,1188
573,1.364886000,192.168.3.20,192.168.3.20,37399,4004,,,1188
574,1.364996000,192.168.3.20,192.168.3.20,37399,4004,,,1188
575,1.365109000,192.168.3.20,192.168.3.20,37399,4004,,,1188
576,1.365227000,192.168.3.20,192.168.3.20,37399,4004,,,1188
577,1.365341000,192.168.3.20,192.168.3.20,37399,4004,,,1188
578,1.397281000,192.168.3.20,192.168.3.20,37399,4004,,,1188
579,1.397490000,192.168.3.20,192.168.3.20,37399,4004,,,1188
580,1.397689000,192.168.3.20,192.168.3.20,37399,4004,,,1188
581,1.397906000,192.168.3.20,192.168.3.20,37399,4004,,,1188
582,1.398184000,192.168.3.20,192.168.3.20,37399,4004,,,1188
583,1.398432000,192.168.3.20,192.168.3.20,37399,4004,,,1188
584,1.398630000,192.168.3.20,192.168.3.20,37399,4004,,,1188
585,1.398841000,192.168.3.20,192.168.3.20,37399,4004,,,1188
586,1.399023000,192.168.3.20,192.168.3.20,37399,4004,,,1188
587,1.399201000,192.168.3.20,192.168.3.20,37399,4004,,,1188
588,1.399369000,192.168.3.20,192.168.3.20,37399,4004,,,1188
589,1.399541000,192.168.3.20,192.168.3.20,37399,4004,,,1188
590,1.399713000,192.168.3.20,192.168.3.20,37399,4004,,,1188
591,1.399911000,192.168.3.20,192.168.3.20,37399,4004,,,1188
592,1.400097000,192.168.3.20,192.168.3.20,37399,4004,,,1188
593,1.400275000,192.168.3.20,192.168.3.20,37399,4004,,,1188
594,1.400446000,192.168.3.20,192.168.3.20,37399,4004,,,1188
595,1.400639000,192.168.3.20,192.168.3.20,37399,4004,,,1188
596,1.400794000,192.168.3.20,192.168.3.20,37399,4004,,,1188
597,1.400962000,192.168.3.20,192.168.3.20,37399,4004,,,1188
598,1.401108000,192.168.3.20,192.168.3.20,37399,4004,,,1188
599,1.401274000,192.168.3.20,192.168.3.20,37399,4004,,,1188
600,1.401434000,192.168.3.20,192.168.3.20,37399,4004,,,1188
601,1.401586000,192.168.3.20,192.168.3.20,37399,4004,,,1188
602,1.401731000,192.168.3.20,192.168.3.20,37399,4004,,,1188
603,1.401849000,192.168.3.20,192.168.3.20,37399,4004,,,1188
604,1.401966000,192.168.3.20,192.168.3.20,37399,4004,,,1188
605,1.402077000,192.168.3.20,192.168.3.20,37399,4004,,,1188
606,1.402197000,192.168.3.20,192.168.3.20,37399,4004,,,1188
607,1.402320000,192.168.3.20,192.168.3.20,37399,4004,,,1188
608,1.402437000,192.168.3.20,192.168.3.20,37399,4004,,,1188
609,1.402555000,192.168.3.20,192.168.3.20,37399,4004,,,1188
610,1.403062000,192.168.3.20,192.168.3.20,37399,4004,,,1188
611,1.403304000,192.168.3.20,192.168.3.20,37399,4004,,,1188
612,1.403521000,192.168.3.20,192.168.3.20,37399,4004,,,1188
613,1.403720000,192.168.3.20,192.168.3.20,37399,4004,,,1188
614,1.405859000,192.168.3.20,192.168.3.20,37399,4004,,,1188
615,1.406004000,192.168.3.20,192.168.3.20,37399,4004,,,1188
616,1.406117000,192.168.3.20,192.168.3.20,37399,4004,,,1188
617,1.406241000,192.168.3.20,192.168.3.20,37399,4004,,,1188
618,1.406353000,192.168.3.20,192.168.3.20,37399,4004,,,1188
619,1.406457000,192.168.3.20,192.168.3.20,37399,4004,,,1188
620,1.406565000,192.168.3.20,192.168.3.20,37399,4004,,,1188
621,1.406674000,192.168.3.20,192.168.3.20,37399,4004,,,1188
622,1.406791000,192.168.3.20,192.168.3.20,37399,4004,,,1188
623,1.406914000,192.168.3.20,192.168.3.20,37399,4004,,,1188
624,1.407021000,192.168.3.20,192.168.3.20,37399,4004,,,1188
625,1.407125000,192.168.3.20,192.168.3.20,37399,4004,,,1188
626,1.407237000,192.168.3.20,192.168.3.20,37399,4004,,,1188
627,1.407337000,192.168.3.20,192.168.3.20,37399,4004,,,1188
628,1.407448000,192.168.3.20,192.168.3.20,37399,4004,,,1188
629,1.407552000,192.168.3.20,192.168.3.20,37399,4004,,,1188
630,1.407678000,192.168.3.20,192.168.3.20,37399,4004,,,1188
631,1.407798000,192.168.3.20,192.168.3.20,37399,4004,,,1188
632,1.407929000,192.168.3.20,192.168.3.20,37399,4004,,,1188
633,1.408030000,192.168.3.20,192.168.3.20,37399,4004,,,1188
634,1.408137000,192.168.3.20,192.168.3.20,37399,4004,,,1188
635,1.408238000,192.168.3.20,192.168.3.20,37399,4004,,,1188
636,1.408350000,192.168.3.20,192.168.3.20,37399,4004,,,1188
637,1.408465000,192.168.3.20,192.168.3.20,37399,4004,,,1188
638,1.408575000,192.168.3.20,192.168.3.20,37399,4004,,,1188
639,1.408679000,192.168.3.20,192.168.3.20,37399,4004,,,1188
640,1.408778000,192.168.3.20,192.168.3.20,37399,4004,,,1188
641,1.408897000,192.168.3.20,192.168.3.20,37399,4004,,,1188
642,1.409011000,192.168.3.20,192.168.3.20,37399,4004,,,1188
643,1.409111000,192.168.3.20,192.168.3.20,37399,4004,,,1188
644,1.409226000,192.168.3.20,192.168.3.20,37399,4004,,,1188
645,1.409339000,192.168.3.20,192.168.3.20,37399,4004,,,1188
646,1.409457000,192.168.3.20,192.168.3.20,37399,4004,,,1188
647,1.409566000,192.168.3.20,192.168.3.20,37399,4004,,,1188
648,1.409685000,192.168.3.20,192.168.3.20,37399,4004,,,1188
649,1.409793000,192.168.3.20,192.168.3.20,37399,4004,,,1188
650,1.409920000,192.168.3.20,192.168.3.20,37399,4004,,,1188
651,1.410024000,192.168.3.20,192.168.3.20,37399,4004,,,1188
652,1.410151000,192.168.3.20,192.168.3.20,37399,4004,,,1188
653,1.410264000,192.168.3.20,192.168.3.20,37399,4004,,,1188
654,1.410369000,192.168.3.20,192.168.3.20,37399,4004,,,1188
655,1.410471000,192.168.3.20,192.168.3.20,37399,4004,,,1188
656,1.410576000,192.168.3.20,192.168.3.20,37399,4004,,,1188
657,1.410685000,192.168.3.20,192.168.3.20,37399,4004,,,1188
658,1.410797000,192.168.3.20,192.168.3.20,37399,4004,,,1188
659,1.410910000,192.168.3.20,192.168.3.20,37399,4004,,,1188
660,1.411032000,192.168.3.20,192.168.3.20,37399,4004,,,1188
661,1.411138000,192.168.3.20,192.168.3.20,37399,4004,,,1188
662,1.411252000,192.168.3.20,192.168.3.20,37399,4004,,,1188
663,1.411362000,192.168.3.20,192.168.3.20,37399,4004,,,1188
664,1.411480000,192.168.3.20,192.168.3.20,37399,4004,,,1188
665,1.411593000,192.168.3.20,192.168.3.20,37399,4004,,,1188
666,1.411707000,192.168.3.20,192.168.3.20,37399,4004,,,1188
667,1.411823000,192.168.3.20,192.168.3.20,37399,4004,,,1188
668,1.411931000,192.168.3.20,192.168.3.20,37399,4004,,,1188
669,1.412037000,192.168.3.20,192.168.3.20,37399,4004,,,1188
670,1.412145000,192.168.3.20,192.168.3.20,37399,4004,,,1188
671,1.412252000,192.168.3.20,192.168.3.20,37399,4004,,,1188
672,1.412351000,192.168.3.20,192.168.3.20,37399,4004,,,1188
673,1.412462000,192.168.3.20,192.168.3.20,37399,4004,,,1188
674,1.412573000,192.168.3.20,192.168.3.20,37399,4004,,,1188
675,1.412680000,192.168.3.20,192.168.3.20,37399,4004,,,1188
676,1.412796000,192.168.3.20,192.168.3.20,37399,4004,,,1188
677,1.412916000,192.168.3.20,192.168.3.20,37399,4004,,,1188
678,1.413028000,192.168.3.20,192.168.3.20,37399,4004,,,1188
679,1.413138000,192.168.3.20,192.168.3.20,37399,4004,,,1188
680,1.413253000,192.168.3.20,192.168.3.20,37399,4004,,,1188
681,1.413360000,192.168.3.20,192.168.3.20,37399,4004,,,1188
682,1.413472000,192.168.3.20,192.168.3.20,37399,4004,,,1188
683,1.413579000,192.168.3.20,192.168.3.20,37399,4004,,,1188
684,1.413684000,192.168.3.20,192.168.3.20,37399,4004,,,1188
685,1.437958000,192.168.3.20,192.168.3.20,37399,4004,,,1188
686,1.438096000,192.168.3.20,192.168.3.20,37399,4004,,,1188
687,1.438265000,192.168.3.20,192.168.3.20,37399,4004,,,1188
688,1.438390000,192.168.3.20,192.168.3.20,37399,4004,,,1188
689,1.438533000,192.168.3.20,192.168.3.20,37399,4004,,,1188
690,1.438722000,192.168.3.20,192.168.3.20,37399,4004,,,1188
691,1.438902000,192.168.3.20,192.168.3.20,37399,4004,,,1188
692,1.439025000,192.168.3.20,192.168.3.20,37399,4004,,,1188
693,1.439159000,192.168.3.20,192.168.3.20,37399,4004,,,1188
694,1.439289000,192.168.3.20,192.168.3.20,37399,4004,,,1188
695,1.439420000,192.168.3.20,192.168.3.20,37399,4004,,,1188
696,1.439558000,192.168.3.20,192.168.3.20,37399,4004,,,1188
697,1.439682000,192.168.3.20,192.168.3.20,37399,4004,,,1188
698,1.439825000,192.168.3.20,192.168.3.20,37399,4004,,,1188
699,1.439942000,192.168.3.20,192.168.3.20,37399,4004,,,1188
700,1.440055000,192.168.3.20,192.168.3.20,37399,4004,,,1188
701,1.440171000,192.168.3.20,192.168.3.20,37399,4004,,,1188
702,1.440295000,192.168.3.20,192.168.3.20,37399,4004,,,1188
703,1.440424000,192.168.3.20,192.168.3.20,37399,4004,,,1188
704,1.440549000,192.168.3.20,192.168.3.20,37399,4004,,,1188
705,1.440668000,192.168.3.20,192.168.3.20,37399,4004,,,1188
706,1.440788000,192.168.3.20,192.168.3.20,37399,4004,,,1188
707,1.440902000,192.168.3.20,192.168.3.20,37399,4004,,,1188
708,1.441030000,192.168.3.20,192.168.3.20,37399,4004,,,1188
709,1.441191000,192.168.3.20,192.168.3.20,37399,4004,,,1188
710,1.441378000,192.168.3.20,192.168.3.20,37399,4004,,,1188
711,1.441524000,192.168.3.20,192.168.3.20,37399,4004,,,1188
712,1.441658000,192.168.3.20,192.168.3.20,37399,4004,,,1188
713,1.442186000,192.168.3.20,192.168.3.20,37399,4004,,,1188
714,1.443875000,192.168.3.20,192.168.3.20,37399,4004,,,1188
715,1.444147000,192.168.3.20,192.168.3.20,37399,4004,,,1188
716,1.444372000,192.168.3.20,192.168.3.20,37399,4004,,,1188
717,1.444608000,192.168.3.20,192.168.3.20,37399,4004,,,1188
718,1.444863000,192.168.3.20,192.168.3.20,37399,4004,,,1188
719,1.445077000,192.168.3.20,192.168.3.20,37399,4004,,,1188
720,1.445286000,192.168.3.20,192.168.3.20,37399,4004,,,1188
721,1.445492000,192.168.3.20,192.168.3.20,37399,4004,,,1188
722,1.445675000,192.168.3.20,192.168.3.20,37399,4004,,,1188
723,1.445890000,192.168.3.20,192.168.3.20,37399,4004,,,1188
724,1.446092000,192.168.3.20,192.168.3.20,37399,4004,,,1188
725,1.446289000,192.168.3.20,192.168.3.20,37399,4004,,,1188
726,1.446464000,192.168.3.20,192.168.3.20,37399,4004,,,1188
727,1.446611000,192.168.3.20,192.168.3.20,37399,4004,,,1188
728,1.446737000,192.168.3.20,192.168.3.20,37399,4004,,,1188
729,1.446879000,192.168.3.20,192.168.3.20,37399,4004,,,1188
730,1.446999000,192.168.3.20,192.168.3.20,37399,4004,,,1188
731,1.447175000,192.168.3.20,192.168.3.20,37399,4004,,,1188
732,1.447342000,192.168.3.20,192.168.3.20,37399,4004,,,1188
733,1.447527000,192.168.3.20,192.168.3.20,37399,4004,,,1188
734,1.447688000,192.168.3.20,192.168.3.20,37399,4004,,,1188
735,1.447871000,192.168.3.20,192.168.3.20,37399,4004,,,1188
736,1.448034000,192.168.3.20,192.168.3.20,37399,4004,,,1188
737,1.448196000,192.168.3.20,192.168.3.20,37399,4004,,,1188
738,1.448350000,192.168.3.20,192.168.3.20,37399,4004,,,1188
739,1.448483000,192.168.3.20,192.168.3.20,37399,4004,,,1188
740,1.448597000,192.168.3.20,192.168.3.20,37399,4004,,,1188
741,1.448718000,192.168.3.20,192.168.3.20,37399,4004,,,1188
742,1.448885000,192.168.3.20,192.168.3.20,37399,4004,,,1188
743,1.449042000,192.168.3.20,192.168.3.20,37399,4004,,,1188
744,1.449190000,192.168.3.20,192.168.3.20,37399,4004,,,1188
745,1.449342000,192.168.3.20,192.168.3.20,37399,4004,,,1188
746,1.449484000,192.168.3.20,192.168.3.20,37399,4004,,,1188
747,1.449646000,192.168.3.20,192.168.3.20,37399,4004,,,1188
748,1.449819000,192.168.3.20,192.168.3.20,37399,4004,,,1188
749,1.449992000,192.168.3.20,192.168.3.20,37399,4004,,,1188
750,1.450151000,192.168.3.20,192.168.3.20,37399,4004,,,1188
751,1.450326000,192.168.3.20,192.168.3.20,37399,4004,,,1188
