frame.number,frame.time_relative,ip.src,ip.dst,udp.srcport,udp.dstport,frame.len
425,4.169762000,192.168.2.20,192.168.2.99,4004,53300,1380
426,4.169865000,192.168.2.20,192.168.2.99,4004,53300,1380
427,4.169954000,192.168.2.20,192.168.2.99,4004,53300,1004
428,4.188060000,192.168.3.99,192.168.3.20,4004,53300,1380
429,4.188288000,192.168.3.20,192.168.3.99,53300,4004,84
430,4.190027000,192.168.2.99,192.168.2.20,53300,4004,92
431,4.190138000,192.168.3.99,192.168.3.20,4004,53300,1380
432,4.190176000,192.168.2.20,192.168.2.99,4004,53300,68
433,4.191759000,192.168.3.99,192.168.3.20,4004,53300,1380
434,4.192051000,192.168.3.99,192.168.3.20,4004,53300,1380
435,4.195317000,192.168.3.20,192.168.3.99,53300,4004,68
436,4.195555000,192.168.3.20,192.168.3.99,53300,4004,68
437,4.195624000,192.168.3.99,192.168.3.20,4004,53300,1380
438,4.195795000,192.168.3.99,192.168.3.20,4004,53300,1380
439,4.195947000,192.168.3.99,192.168.3.20,4004,53300,1380
440,4.196095000,192.168.3.99,192.168.3.20,4004,53300,1380
441,4.196225000,192.168.3.99,192.168.3.20,4004,53300,1380
442,4.196348000,192.168.3.99,192.168.3.20,4004,53300,816
443,4.207544000,192.168.3.99,192.168.3.20,4004,53300,68
444,4.208477000,192.168.2.20,192.168.2.99,4004,53300,1380
445,4.208681000,192.168.2.20,192.168.2.99,4004,53300,1380
446,4.208785000,192.168.2.20,192.168.2.99,4004,53300,1380
447,4.208878000,192.168.2.20,192.168.2.99,4004,53300,1380
448,4.208968000,192.168.2.20,192.168.2.99,4004,53300,1380
449,4.209062000,192.168.2.20,192.168.2.99,4004,53300,1380
450,4.209152000,192.168.2.20,192.168.2.99,4004,53300,1380
451,4.209243000,192.168.2.20,192.168.2.99,4004,53300,1380
452,4.209397000,192.168.2.20,192.168.2.99,4004,53300,1380
453,4.209495000,192.168.2.20,192.168.2.99,4004,53300,1380
454,4.209606000,192.168.2.20,192.168.2.99,4004,53300,1380
455,4.209696000,192.168.2.20,192.168.2.99,4004,53300,1004
456,4.210379000,192.168.3.99,192.168.3.20,4004,53300,1380
457,4.212541000,192.168.2.99,192.168.2.20,53300,4004,72
458,4.212778000,192.168.2.20,192.168.2.99,4004,53300,1380
459,4.212901000,192.168.2.20,192.168.2.99,4004,53300,252
460,4.220157000,192.168.2.99,192.168.2.20,53300,4004,68
461,4.220376000,192.168.2.20,192.168.2.99,4004,53300,1380
462,4.222651000,192.168.2.99,192.168.2.20,53300,4004,68
463,4.222839000,192.168.2.20,192.168.2.99,4004,53300,1380
464,4.224081000,192.168.3.99,192.168.3.20,4004,53300,68
465,4.229955000,192.168.3.99,192.168.3.20,4004,53300,1380
466,4.230854000,192.168.3.99,192.168.3.20,4004,53300,1380
467,4.230982000,192.168.3.20,192.168.3.99,53300,4004,92
468,4.232191000,192.168.3.99,192.168.3.20,4004,53300,1380
469,4.232773000,192.168.3.99,192.168.3.20,4004,53300,1380
470,4.233351000,192.168.3.99,192.168.3.20,4004,53300,1380
471,4.234343000,192.168.3.99,192.168.3.20,4004,53300,1380
472,4.234951000,192.168.3.99,192.168.3.20,4004,53300,1380
473,4.235810000,192.168.2.99,192.168.2.20,53300,4004,92
474,4.235914000,192.168.3.99,192.168.3.20,4004,53300,1380
475,4.235928000,192.168.2.20,192.168.2.99,4004,53300,68
476,4.236642000,192.168.3.99,192.168.3.20,4004,53300,1380
477,4.236983000,192.168.3.99,192.168.3.20,4004,53300,1380
478,4.237562000,192.168.3.99,192.168.3.20,4004,53300,1380
479,4.238724000,192.168.3.99,192.168.3.20,4004,53300,1380
480,4.238850000,192.168.3.20,192.168.3.99,53300,4004,68
481,4.239273000,192.168.3.99,192.168.3.20,4004,53300,1380
482,4.240491000,192.168.3.99,192.168.3.20,4004,53300,1380
483,4.240620000,192.168.3.20,192.168.3.99,53300,4004,68
484,4.241033000,192.168.3.99,192.168.3.20,4004,53300,1380
485,4.241628000,192.168.3.99,192.168.3.20,4004,53300,1380
486,4.242230000,192.168.3.99,192.168.3.20,4004,53300,1380
487,4.242810000,192.168.3.99,192.168.3.20,4004,53300,1380
488,4.243402000,192.168.3.99,192.168.3.20,4004,53300,1380
489,4.248090000,192.168.2.20,192.168.2.99,4004,53300,1380
490,4.248278000,192.168.2.20,192.168.2.99,4004,53300,1380
491,4.248367000,192.168.2.20,192.168.2.99,4004,53300,1380
492,4.248458000,192.168.2.20,192.168.2.99,4004,53300,1380
493,4.248549000,192.168.2.20,192.168.2.99,4004,53300,1380
494,4.248660000,192.168.2.20,192.168.2.99,4004,53300,1380
495,4.248745000,192.168.2.20,192.168.2.99,4004,53300,1380
496,4.248835000,192.168.2.20,192.168.2.99,4004,53300,1380
497,4.248919000,192.168.2.20,192.168.2.99,4004,53300,1380
498,4.248999000,192.168.2.20,192.168.2.99,4004,53300,1380
499,4.249086000,192.168.2.20,192.168.2.99,4004,53300,1380
500,4.249171000,192.168.2.20,192.168.2.99,4004,53300,1380
501,4.249255000,192.168.2.20,192.168.2.99,4004,53300,1380
502,4.249335000,192.168.2.20,192.168.2.99,4004,53300,1380
503,4.249416000,192.168.2.20,192.168.2.99,4004,53300,1380
504,4.249505000,192.168.2.20,192.168.2.99,4004,53300,1380
505,4.249594000,192.168.2.20,192.168.2.99,4004,53300,1192
506,4.258811000,192.168.2.99,192.168.2.20,53300,4004,68
507,4.259071000,192.168.2.20,192.168.2.99,4004,53300,1380
508,4.268929000,192.168.3.99,192.168.3.20,4004,53300,1380
509,4.270611000,192.168.3.99,192.168.3.20,4004,53300,1380
510,4.270887000,192.168.3.99,192.168.3.20,4004,53300,252
511,4.271999000,192.168.3.99,192.168.3.20,4004,53300,1380
512,4.272807000,192.168.3.99,192.168.3.20,4004,53300,1380
513,4.273630000,192.168.3.99,192.168.3.20,4004,53300,1380
514,4.276003000,192.168.3.99,192.168.3.20,4004,53300,1380
515,4.276229000,192.168.3.20,192.168.3.99,53300,4004,72
516,4.276835000,192.168.3.99,192.168.3.20,4004,53300,1380
517,4.277504000,192.168.3.99,192.168.3.20,4004,53300,1380
518,4.277692000,192.168.3.20,192.168.3.99,53300,4004,92
519,4.278249000,192.168.3.99,192.168.3.20,4004,53300,1380
520,4.279068000,192.168.3.99,192.168.3.20,4004,53300,1380
521,4.279776000,192.168.3.99,192.168.3.20,4004,53300,1380
522,4.280616000,192.168.3.99,192.168.3.20,4004,53300,1380
523,4.281413000,192.168.3.99,192.168.3.20,4004,53300,1380
524,4.287775000,192.168.2.20,192.168.2.99,4004,53300,1380
525,4.287986000,192.168.2.20,192.168.2.99,4004,53300,1380
526,4.288088000,192.168.2.20,192.168.2.99,4004,53300,1380
527,4.288179000,192.168.2.20,192.168.2.99,4004,53300,1380
528,4.288266000,192.168.2.20,192.168.2.99,4004,53300,1380
529,4.288360000,192.168.2.20,192.168.2.99,4004,53300,1380
530,4.288457000,192.168.2.20,192.168.2.99,4004,53300,1380
531,4.288546000,192.168.2.20,192.168.2.99,4004,53300,1380
532,4.288656000,192.168.2.20,192.168.2.99,4004,53300,1380
533,4.288749000,192.168.2.20,192.168.2.99,4004,53300,1380
534,4.288837000,192.168.2.20,192.168.2.99,4004,53300,628
535,4.290103000,192.168.2.99,192.168.2.20,53300,4004,84
536,4.290935000,192.168.2.20,192.168.2.99,4004,53300,1380
537,4.291094000,192.168.2.20,192.168.2.99,4004,53300,252
538,4.291141000,192.168.2.20,192.168.2.99,4004,53300,1380
539,4.291201000,192.168.2.20,192.168.2.99,4004,53300,1380
540,4.291252000,192.168.3.99,192.168.3.20,4004,53300,68
541,4.291269000,192.168.2.20,192.168.2.99,4004,53300,1380
542,4.297785000,192.168.2.99,192.168.2.20,53300,4004,68
543,4.298029000,192.168.2.20,192.168.2.99,4004,53300,1380
544,4.298870000,192.168.2.99,192.168.2.20,53300,4004,68
545,4.299043000,192.168.2.20,192.168.2.99,4004,53300,1380
546,4.309219000,192.168.3.99,192.168.3.20,4004,53300,1380
547,4.309470000,192.168.3.20,192.168.3.99,53300,4004,68
548,4.310593000,192.168.3.99,192.168.3.20,4004,53300,1380
549,4.312243000,192.168.3.99,192.168.3.20,4004,53300,1380
550,4.312436000,192.168.3.99,192.168.3.20,4004,53300,1380
551,4.313672000,192.168.3.99,192.168.3.20,4004,53300,1380
552,4.314039000,192.168.3.99,192.168.3.20,4004,53300,1380
553,4.314830000,192.168.3.99,192.168.3.20,4004,53300,1380
554,4.315007000,192.168.3.20,192.168.3.99,53300,4004,92
555,4.315555000,192.168.3.99,192.168.3.20,4004,53300,1380
556,4.316262000,192.168.3.99,192.168.3.20,4004,53300,1380
557,4.317657000,192.168.3.99,192.168.3.20,4004,53300,1380
558,4.317860000,192.168.3.20,192.168.3.99,53300,4004,68
559,4.318412000,192.168.3.99,192.168.3.20,4004,53300,1004
560,4.318906000,192.168.3.99,192.168.3.20,4004,53300,1380
561,4.321064000,192.168.3.99,192.168.3.20,4004,53300,1380
562,4.323531000,192.168.3.99,192.168.3.20,4004,53300,1380
563,4.327927000,192.168.2.20,192.168.2.99,4004,53300,1380
564,4.328107000,192.168.2.20,192.168.2.99,4004,53300,1380
565,4.328194000,192.168.2.20,192.168.2.99,4004,53300,252
566,4.328254000,192.168.2.20,192.168.2.99,4004,53300,1380
567,4.328337000,192.168.2.20,192.168.2.99,4004,53300,1380
568,4.328420000,192.168.2.20,192.168.2.99,4004,53300,1380
569,4.328511000,192.168.2.20,192.168.2.99,4004,53300,1380
570,4.328617000,192.168.2.20,192.168.2.99,4004,53300,1380
571,4.328718000,192.168.2.20,192.168.2.99,4004,53300,1380
572,4.328805000,192.168.2.20,192.168.2.99,4004,53300,1380
573,4.328892000,192.168.2.20,192.168.2.99,4004,53300,1004
574,4.331661000,192.168.2.99,192.168.2.20,53300,4004,92
575,4.331867000,192.168.2.20,192.168.2.99,4004,53300,68
576,4.336312000,192.168.3.99,192.168.3.20,4004,53300,68
577,4.339814000,192.168.2.99,192.168.2.20,53300,4004,68
578,4.339992000,192.168.2.20,192.168.2.99,4004,53300,1380
579,4.341195000,192.168.2.99,192.168.2.20,53300,4004,68
580,4.341358000,192.168.2.20,192.168.2.99,4004,53300,1380
581,4.348891000,192.168.3.99,192.168.3.20,4004,53300,1380
582,4.350262000,192.168.3.99,192.168.3.20,4004,53300,1380
583,4.351102000,192.168.3.99,192.168.3.20,4004,53300,1380
584,4.351970000,192.168.3.99,192.168.3.20,4004,53300,1380
585,4.352835000,192.168.3.99,192.168.3.20,4004,53300,1380
586,4.353655000,192.168.3.99,192.168.3.20,4004,53300,1380
587,4.354527000,192.168.3.99,192.168.3.20,4004,53300,1380
588,4.355524000,192.168.3.99,192.168.3.20,4004,53300,1380
589,4.356633000,192.168.3.99,192.168.3.20,4004,53300,1380
590,4.359593000,192.168.3.99,192.168.3.20,4004,53300,1380
591,4.359803000,192.168.3.20,192.168.3.99,53300,4004,68
592,4.359904000,192.168.3.20,192.168.3.99,53300,4004,92
593,4.360739000,192.168.3.99,192.168.3.20,4004,53300,1380
594,4.361633000,192.168.3.99,192.168.3.20,4004,53300,1380
595,4.362763000,192.168.3.99,192.168.3.20,4004,53300,1380
596,4.363856000,192.168.3.99,192.168.3.20,4004,53300,1380
597,4.364855000,192.168.3.99,192.168.3.20,4004,53300,1380
598,4.365875000,192.168.3.99,192.168.3.20,4004,53300,1192
599,4.367070000,192.168.3.99,192.168.3.20,4004,53300,1380
600,4.367290000,192.168.2.20,192.168.2.99,4004,53300,1380
601,4.367408000,192.168.2.20,192.168.2.99,4004,53300,1380
602,4.367505000,192.168.2.20,192.168.2.99,4004,53300,1380
603,4.367616000,192.168.2.20,192.168.2.99,4004,53300,1380
604,4.367701000,192.168.2.20,192.168.2.99,4004,53300,1380
605,4.367796000,192.168.2.20,192.168.2.99,4004,53300,1380
606,4.367889000,192.168.2.20,192.168.2.99,4004,53300,1380
607,4.367980000,192.168.2.20,192.168.2.99,4004,53300,1380
608,4.368071000,192.168.2.20,192.168.2.99,4004,53300,1380
609,4.368169000,192.168.2.20,192.168.2.99,4004,53300,1380
610,4.368260000,192.168.2.20,192.168.2.99,4004,53300,1380
611,4.368341000,192.168.2.20,192.168.2.99,4004,53300,1380
612,4.368430000,192.168.2.20,192.168.2.99,4004,53300,1380
613,4.368515000,192.168.2.20,192.168.2.99,4004,53300,1380
614,4.368622000,192.168.2.20,192.168.2.99,4004,53300,440
615,4.376743000,192.168.2.99,192.168.2.20,53300,4004,72
616,4.376971000,192.168.2.20,192.168.2.99,4004,53300,1380
617,4.377090000,192.168.2.20,192.168.2.99,4004,53300,1380
618,4.378318000,192.168.2.99,192.168.2.20,53300,4004,92
619,4.378530000,192.168.2.20,192.168.2.99,4004,53300,68
620,4.389184000,192.168.3.99,192.168.3.20,4004,53300,1380
621,4.389418000,192.168.3.20,192.168.3.99,53300,4004,92
622,4.392065000,192.168.3.99,192.168.3.20,4004,53300,1380
623,4.393259000,192.168.3.99,192.168.3.20,4004,53300,1380
624,4.394489000,192.168.3.99,192.168.3.20,4004,53300,1380
625,4.395707000,192.168.3.99,192.168.3.20,4004,53300,1380
626,4.396818000,192.168.3.99,192.168.3.20,4004,53300,1380
627,4.399674000,192.168.3.99,192.168.3.20,4004,53300,1380
628,4.400826000,192.168.3.99,192.168.3.20,4004,53300,1380
629,4.401967000,192.168.3.99,192.168.3.20,4004,53300,1380
630,4.403069000,192.168.3.99,192.168.3.20,4004,53300,1380
631,4.404020000,192.168.3.99,192.168.3.20,4004,53300,628
632,4.405378000,192.168.3.99,192.168.3.20,4004,53300,1380
633,4.406165000,192.168.3.99,192.168.3.20,4004,53300,252
634,4.407554000,192.168.3.99,192.168.3.20,4004,53300,1380
635,4.408727000,192.168.3.99,192.168.3.20,4004,53300,1380
636,4.408903000,192.168.2.20,192.168.2.99,4004,53300,1380
637,4.409028000,192.168.2.20,192.168.2.99,4004,53300,1380
638,4.409125000,192.168.2.20,192.168.2.99,4004,53300,1380
639,4.409221000,192.168.2.20,192.168.2.99,4004,53300,1380
640,4.409315000,192.168.2.20,192.168.2.99,4004,53300,1380
641,4.409414000,192.168.2.20,192.168.2.99,4004,53300,1380
642,4.409505000,192.168.2.20,192.168.2.99,4004,53300,1380
643,4.409617000,192.168.2.20,192.168.2.99,4004,53300,1380
644,4.409708000,192.168.2.20,192.168.2.99,4004,53300,1380
645,4.409801000,192.168.2.20,192.168.2.99,4004,53300,1380
646,4.409896000,192.168.2.20,192.168.2.99,4004,53300,1380
647,4.409993000,192.168.2.20,192.168.2.99,4004,53300,1380
648,4.410473000,192.168.2.20,192.168.2.99,4004,53300,1380
649,4.410511000,192.168.3.99,192.168.3.20,4004,53300,1380
650,4.410626000,192.168.2.20,192.168.2.99,4004,53300,1380
651,4.410750000,192.168.2.20,192.168.2.99,4004,53300,1380
652,4.410875000,192.168.2.20,192.168.2.99,4004,53300,1380
653,4.410995000,192.168.2.20,192.168.2.99,4004,53300,1380
654,4.411119000,192.168.2.20,192.168.2.99,4004,53300,1380
655,4.411232000,192.168.2.20,192.168.2.99,4004,53300,1380
656,4.411345000,192.168.2.20,192.168.2.99,4004,53300,1380
657,4.411444000,192.168.2.20,192.168.2.99,4004,53300,1380
658,4.411554000,192.168.2.20,192.168.2.99,4004,53300,1380
659,4.411707000,192.168.2.20,192.168.2.99,4004,53300,1380
660,4.411829000,192.168.2.20,192.168.2.99,4004,53300,1380
661,4.411842000,192.168.2.99,192.168.2.20,53300,4004,68
662,4.411956000,192.168.2.20,192.168.2.99,4004,53300,1380
663,4.412881000,192.168.3.99,192.168.3.20,4004,53300,1380
664,4.413192000,192.168.3.99,192.168.3.20,4004,53300,1380
665,4.416621000,192.168.2.99,192.168.2.20,53300,4004,92
666,4.416651000,192.168.2.20,192.168.2.99,4004,53300,1380
667,4.416849000,192.168.2.20,192.168.2.99,4004,53300,1380
668,4.416937000,192.168.2.20,192.168.2.99,4004,53300,68
669,4.416985000,192.168.2.20,192.168.2.99,4004,53300,1380
670,4.417055000,192.168.2.20,192.168.2.99,4004,53300,1380
671,4.417121000,192.168.2.20,192.168.2.99,4004,53300,1380
672,4.417186000,192.168.2.20,192.168.2.99,4004,53300,1380
673,4.417248000,192.168.2.20,192.168.2.99,4004,53300,1380
674,4.417311000,192.168.2.20,192.168.2.99,4004,53300,1380
675,4.417387000,192.168.2.20,192.168.2.99,4004,53300,440
676,4.417436000,192.168.2.20,192.168.2.99,4004,53300,1004
677,4.418346000,192.168.2.99,192.168.2.20,53300,4004,68
678,4.418513000,192.168.2.20,192.168.2.99,4004,53300,1380
679,4.428840000,192.168.3.99,192.168.3.20,4004,53300,1380
680,4.429799000,192.168.3.99,192.168.3.20,4004,53300,1380
681,4.429975000,192.168.3.99,192.168.3.20,4004,53300,252
682,4.430886000,192.168.3.99,192.168.3.20,4004,53300,1380
683,4.431768000,192.168.3.99,192.168.3.20,4004,53300,1380
684,4.432752000,192.168.3.99,192.168.3.20,4004,53300,1380
685,4.434109000,192.168.3.99,192.168.3.20,4004,53300,1380
686,4.434296000,192.168.3.20,192.168.3.99,53300,4004,68
687,4.434906000,192.168.3.99,192.168.3.20,4004,53300,1380
688,4.435395000,192.168.3.99,192.168.3.20,4004,53300,1380
689,4.436022000,192.168.3.99,192.168.3.20,4004,53300,1004
690,4.436124000,192.168.3.99,192.168.3.20,4004,53300,68
691,4.440670000,192.168.3.99,192.168.3.20,4004,53300,1380
692,4.440851000,192.168.3.20,192.168.3.99,53300,4004,92
693,4.442020000,192.168.3.99,192.168.3.20,4004,53300,1380
694,4.442217000,192.168.3.20,192.168.3.99,53300,4004,72
695,4.448620000,192.168.2.20,192.168.2.99,4004,53300,1380
696,4.448830000,192.168.2.20,192.168.2.99,4004,53300,1380
697,4.448915000,192.168.2.20,192.168.2.99,4004,53300,1380
698,4.449001000,192.168.2.20,192.168.2.99,4004,53300,1380
699,4.449091000,192.168.2.20,192.168.2.99,4004,53300,1380
700,4.449185000,192.168.2.20,192.168.2.99,4004,53300,1380
701,4.449281000,192.168.2.20,192.168.2.99,4004,53300,1380
702,4.449368000,192.168.2.20,192.168.2.99,4004,53300,1380
703,4.449469000,192.168.2.20,192.168.2.99,4004,53300,1380
704,4.449565000,192.168.2.20,192.168.2.99,4004,53300,1380
705,4.449658000,192.168.2.20,192.168.2.99,4004,53300,1380
706,4.449734000,192.168.2.20,192.168.2.99,4004,53300,1380
707,4.449829000,192.168.2.20,192.168.2.99,4004,53300,1380
708,4.449912000,192.168.2.20,192.168.2.99,4004,53300,1380
709,4.449990000,192.168.2.20,192.168.2.99,4004,53300,1380
710,4.450081000,192.168.2.20,192.168.2.99,4004,53300,1380
711,4.450178000,192.168.2.20,192.168.2.99,4004,53300,1380
712,4.450268000,192.168.2.20,192.168.2.99,4004,53300,628
713,4.461004000,192.168.2.99,192.168.2.20,53300,4004,92
714,4.461178000,192.168.2.20,192.168.2.99,4004,53300,68
715,4.468094000,192.168.3.99,192.168.3.20,4004,53300,1380
716,4.469086000,192.168.3.99,192.168.3.20,4004,53300,1380
717,4.469815000,192.168.3.99,192.168.3.20,4004,53300,1380
718,4.470620000,192.168.3.99,192.168.3.20,4004,53300,1380
719,4.472174000,192.168.3.99,192.168.3.20,4004,53300,1380
720,4.472311000,192.168.3.20,192.168.3.99,53300,4004,68
721,4.472922000,192.168.3.99,192.168.3.20,4004,53300,1380
722,4.473044000,192.168.3.20,192.168.3.99,53300,4004,92
723,4.473714000,192.168.3.99,192.168.3.20,4004,53300,1380
724,4.474499000,192.168.3.99,192.168.3.20,4004,53300,1380
725,4.475348000,192.168.3.99,192.168.3.20,4004,53300,1380
726,4.477487000,192.168.3.99,192.168.3.20,4004,53300,1380
727,4.477698000,192.168.3.20,192.168.3.99,53300,4004,68
728,4.478154000,192.168.3.99,192.168.3.20,4004,53300,1380
729,4.479426000,192.168.3.99,192.168.3.20,4004,53300,1380
730,4.480076000,192.168.3.99,192.168.3.20,4004,53300,440
731,4.481276000,192.168.3.99,192.168.3.20,4004,53300,1380
732,4.482224000,192.168.3.99,192.168.3.20,4004,53300,1380
733,4.487890000,192.168.2.20,192.168.2.99,4004,53300,1380
734,4.488037000,192.168.2.20,192.168.2.99,4004,53300,1380
735,4.488114000,192.168.2.20,192.168.2.99,4004,53300,252
736,4.488156000,192.168.2.20,192.168.2.99,4004,53300,1380
737,4.488225000,192.168.2.20,192.168.2.99,4004,53300,1380
738,4.488285000,192.168.2.20,192.168.2.99,4004,53300,1380
739,4.488342000,192.168.2.20,192.168.2.99,4004,53300,1380
740,4.488409000,192.168.2.20,192.168.2.99,4004,53300,1380
741,4.488475000,192.168.2.20,192.168.2.99,4004,53300,1004
742,4.490421000,192.168.2.99,192.168.2.20,53300,4004,92
743,4.490645000,192.168.2.20,192.168.2.99,4004,53300,68
744,4.509643000,192.168.3.99,192.168.3.20,4004,53300,1380
745,4.511255000,192.168.3.99,192.168.3.20,4004,53300,1380
746,4.513957000,192.168.3.99,192.168.3.20,4004,53300,1380
747,4.515375000,192.168.3.99,192.168.3.20,4004,53300,1380
748,4.517640000,192.168.3.99,192.168.3.20,4004,53300,1380
749,4.519045000,192.168.3.99,192.168.3.20,4004,53300,1380
750,4.519777000,192.168.3.99,192.168.3.20,4004,53300,1380
751,4.521052000,192.168.3.99,192.168.3.20,4004,53300,1380
752,4.521172000,192.168.3.20,192.168.3.99,53300,4004,68
753,4.521639000,192.168.3.99,192.168.3.20,4004,53300,1380
754,4.522315000,192.168.3.99,192.168.3.20,4004,53300,1380
755,4.522949000,192.168.3.99,192.168.3.20,4004,53300,1380
756,4.523597000,192.168.3.99,192.168.3.20,4004,53300,1380
757,4.524226000,192.168.3.99,192.168.3.20,4004,53300,1380
758,4.524832000,192.168.3.99,192.168.3.20,4004,53300,1380
759,4.525458000,192.168.3.99,192.168.3.20,4004,53300,1380
760,4.526157000,192.168.3.99,192.168.3.20,4004,53300,1380
761,4.526826000,192.168.3.99,192.168.3.20,4004,53300,1380
762,4.527530000,192.168.3.99,192.168.3.20,4004,53300,1380
763,4.528010000,192.168.2.20,192.168.2.99,4004,53300,1380
764,4.528105000,192.168.3.99,192.168.3.20,4004,53300,1380
765,4.528109000,192.168.2.20,192.168.2.99,4004,53300,1380
766,4.528182000,192.168.2.20,192.168.2.99,4004,53300,1380
767,4.528260000,192.168.2.20,192.168.2.99,4004,53300,1380
768,4.528320000,192.168.2.20,192.168.2.99,4004,53300,1380
769,4.528380000,192.168.2.20,192.168.2.99,4004,53300,1380
770,4.528447000,192.168.2.20,192.168.2.99,4004,53300,1380
771,4.528511000,192.168.2.20,192.168.2.99,4004,53300,1380
772,4.528595000,192.168.2.20,192.168.2.99,4004,53300,1380
773,4.528668000,192.168.2.20,192.168.2.99,4004,53300,1380
774,4.528732000,192.168.2.20,192.168.2.99,4004,53300,1380
775,4.528805000,192.168.2.20,192.168.2.99,4004,53300,1380
776,4.528867000,192.168.2.20,192.168.2.99,4004,53300,1380
777,4.528936000,192.168.2.20,192.168.2.99,4004,53300,1380
778,4.529001000,192.168.2.20,192.168.2.99,4004,53300,1380
779,4.529061000,192.168.2.20,192.168.2.99,4004,53300,440
780,4.529524000,192.168.3.99,192.168.3.20,4004,53300,1380
781,4.529694000,192.168.3.99,192.168.3.20,4004,53300,1380
