frame.number,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len
58785,322.022522000,192.168.2.20,192.168.2.20,37432,1935,36234
58786,322.022639000,192.168.2.20,192.168.2.20,1935,37432,72
58787,322.055736000,192.168.2.20,192.168.2.20,37432,1935,80
58788,322.055886000,192.168.2.20,192.168.2.20,1935,37432,72
58789,322.055951000,192.168.2.20,192.168.2.20,37432,1935,6932
58790,322.056037000,192.168.2.20,192.168.2.20,1935,37432,72
58791,322.057122000,192.168.2.99,192.168.2.20,56806,1935,84
58792,322.057216000,192.168.2.20,192.168.2.99,1935,56806,1520
58793,322.058501000,192.168.2.99,192.168.2.20,56806,1935,84
58794,322.058692000,192.168.2.20,192.168.2.99,1935,56806,1520
58795,322.060219000,192.168.2.99,192.168.2.20,56806,1935,84
58796,322.060422000,192.168.2.20,192.168.2.99,1935,56806,1520
58797,322.089220000,192.168.2.20,192.168.2.20,37432,1935,80
58798,322.089354000,192.168.2.20,192.168.2.20,1935,37432,72
58799,322.089429000,192.168.2.20,192.168.2.20,37432,1935,6272
58800,322.089543000,192.168.2.20,192.168.2.20,1935,37432,72
58801,322.110705000,192.168.3.99,192.168.3.20,1935,56806,1520
58802,322.112114000,192.168.3.20,192.168.3.99,56806,1935,84
58803,322.122197000,192.168.2.20,192.168.2.20,37432,1935,80
58804,322.122343000,192.168.2.20,192.168.2.20,1935,37432,72
58805,322.122422000,192.168.2.20,192.168.2.20,37432,1935,29159
58806,322.122533000,192.168.2.20,192.168.2.20,1935,37432,72
58807,322.122588000,192.168.2.20,192.168.2.20,37432,1935,3599
58808,322.122647000,192.168.2.20,192.168.2.20,1935,37432,72
58809,322.156235000,192.168.2.20,192.168.2.20,37432,1935,80
58810,322.156335000,192.168.2.20,192.168.2.20,1935,37432,72
58811,322.156366000,192.168.2.20,192.168.2.20,37432,1935,3567
58812,322.156400000,192.168.2.20,192.168.2.20,1935,37432,72
58813,322.157966000,192.168.3.99,192.168.3.20,1935,56806,1520
58814,322.159188000,192.168.3.20,192.168.3.99,56806,1935,84
58815,322.161120000,192.168.3.99,192.168.3.20,1935,56806,1520
58816,322.162357000,192.168.3.20,192.168.3.99,56806,1935,84
58817,322.162677000,192.168.3.99,192.168.3.20,1935,56806,1520
58818,322.162711000,192.168.3.20,192.168.3.99,56806,1935,72
58819,322.189513000,192.168.2.20,192.168.2.20,37432,1935,80
58820,322.189659000,192.168.2.20,192.168.2.20,1935,37432,72
58821,322.189745000,192.168.2.20,192.168.2.20,37432,1935,29126
58822,322.189908000,192.168.2.20,192.168.2.20,1935,37432,72
58823,322.189970000,192.168.2.20,192.168.2.20,37432,1935,5107
58824,322.190038000,192.168.2.20,192.168.2.20,1935,37432,72
58825,322.213261000,192.168.2.99,192.168.2.20,56806,1935,84
58826,322.222642000,192.168.2.20,192.168.2.20,37432,1935,80
58827,322.222755000,192.168.2.20,192.168.2.20,1935,37432,72
58828,322.222808000,192.168.2.20,192.168.2.20,37432,1935,5252
58829,322.222885000,192.168.2.20,192.168.2.20,1935,37432,72
58830,322.255938000,192.168.2.20,192.168.2.20,37432,1935,80
58831,322.256130000,192.168.2.20,192.168.2.20,1935,37432,72
58832,322.256199000,192.168.2.20,192.168.2.20,37432,1935,32414
58833,322.256285000,192.168.2.20,192.168.2.20,1935,37432,72
58834,322.260044000,192.168.2.99,192.168.2.20,56806,1935,84
58835,322.260184000,192.168.2.20,192.168.2.99,1935,56806,1520
58836,322.263545000,192.168.2.99,192.168.2.20,56806,1935,72
58837,322.263678000,192.168.2.20,192.168.2.99,1935,56806,1520
58838,322.263703000,192.168.2.20,192.168.2.99,1935,56806,1520
58839,322.289152000,192.168.2.20,192.168.2.20,37432,1935,80
58840,322.289288000,192.168.2.20,192.168.2.20,1935,37432,72
58841,322.289353000,192.168.2.20,192.168.2.20,37432,1935,5019
58842,322.289440000,192.168.2.20,192.168.2.20,1935,37432,72
58843,322.322540000,192.168.2.20,192.168.2.20,37432,1935,80
58844,322.322671000,192.168.2.20,192.168.2.20,1935,37432,72
58845,322.322759000,192.168.2.20,192.168.2.20,37432,1935,5407
58846,322.322914000,192.168.2.20,192.168.2.20,1935,37432,72
58847,322.355303000,192.168.2.20,192.168.2.20,37432,1935,80
58848,322.355392000,192.168.2.20,192.168.2.20,1935,37432,72
58849,322.355436000,192.168.2.20,192.168.2.20,37432,1935,16763
58850,322.355499000,192.168.2.20,192.168.2.20,1935,37432,72
58851,322.355541000,192.168.2.20,192.168.2.20,37432,1935,27060
58852,322.355589000,192.168.2.20,192.168.2.20,1935,37432,72
58853,322.360942000,192.168.3.99,192.168.3.20,1935,56806,1520
58854,322.364430000,192.168.3.99,192.168.3.20,1935,56806,1520
58855,322.364568000,192.168.3.20,192.168.3.99,56806,1935,72
58856,322.365340000,192.168.3.99,192.168.3.20,1935,56806,1520
58857,322.389247000,192.168.2.20,192.168.2.20,37432,1935,80
58858,322.389385000,192.168.2.20,192.168.2.20,1935,37432,72
58859,322.389425000,192.168.2.20,192.168.2.20,37432,1935,7389
58860,322.389483000,192.168.2.20,192.168.2.20,1935,37432,72
58861,322.422624000,192.168.2.20,192.168.2.20,37432,1935,80
58862,322.422765000,192.168.2.20,192.168.2.20,1935,37432,72
58863,322.422863000,192.168.2.20,192.168.2.20,37432,1935,4780
58864,322.422986000,192.168.2.20,192.168.2.20,1935,37432,72
58865,322.444864000,192.168.3.20,192.168.3.99,56806,1935,72
58866,322.455569000,192.168.2.20,192.168.2.20,37432,1935,80
58867,322.455723000,192.168.2.20,192.168.2.20,1935,37432,72
58868,322.455799000,192.168.2.20,192.168.2.20,37432,1935,25066
58869,322.455918000,192.168.2.20,192.168.2.20,1935,37432,72
58870,322.455977000,192.168.2.20,192.168.2.20,37432,1935,5546
58871,322.456042000,192.168.2.20,192.168.2.20,1935,37432,72
58872,322.465351000,192.168.2.99,192.168.2.20,56806,1935,72
58873,322.465471000,192.168.2.20,192.168.2.99,1935,56806,1520
58874,322.465484000,192.168.2.20,192.168.2.99,1935,56806,1520
58875,322.489974000,192.168.2.20,192.168.2.20,37432,1935,80
58876,322.490089000,192.168.2.20,192.168.2.20,1935,37432,72
58877,322.490138000,192.168.2.20,192.168.2.20,37432,1935,5319
58878,322.490200000,192.168.2.20,192.168.2.20,1935,37432,72
58879,322.522648000,192.168.2.20,192.168.2.20,37432,1935,80
58880,322.522786000,192.168.2.20,192.168.2.20,1935,37432,72
58881,322.522869000,192.168.2.20,192.168.2.20,37432,1935,4548
58882,322.522949000,192.168.2.20,192.168.2.20,1935,37432,72
58883,322.555775000,192.168.2.20,192.168.2.20,37432,1935,80
58884,322.555956000,192.168.2.20,192.168.2.20,1935,37432,72
58885,322.556063000,192.168.2.20,192.168.2.20,37432,1935,13121
58886,322.556125000,192.168.2.20,192.168.2.20,1935,37432,72
58887,322.556177000,192.168.2.20,192.168.2.20,37432,1935,22816
58888,322.556229000,192.168.2.20,192.168.2.20,1935,37432,72
58889,322.567431000,192.168.3.99,192.168.3.20,1935,56806,1520
58890,322.567563000,192.168.3.99,192.168.3.20,1935,56806,1520
58891,322.567605000,192.168.3.20,192.168.3.99,56806,1935,72
58892,322.589098000,192.168.2.20,192.168.2.20,37432,1935,80
58893,322.589225000,192.168.2.20,192.168.2.20,1935,37432,72
58894,322.589287000,192.168.2.20,192.168.2.20,37432,1935,4723
58895,322.589370000,192.168.2.20,192.168.2.20,1935,37432,72
58896,322.622233000,192.168.2.20,192.168.2.20,37432,1935,80
58897,322.622369000,192.168.2.20,192.168.2.20,1935,37432,72
58898,322.622434000,192.168.2.20,192.168.2.20,37432,1935,5146
58899,322.622517000,192.168.2.20,192.168.2.20,1935,37432,72
58900,322.655626000,192.168.2.20,192.168.2.20,37432,1935,80
58901,322.655773000,192.168.2.20,192.168.2.20,1935,37432,72
58902,322.655854000,192.168.2.20,192.168.2.20,37432,1935,16825
58903,322.655952000,192.168.2.20,192.168.2.20,1935,37432,72
58904,322.656016000,192.168.2.20,192.168.2.20,37432,1935,20975
58905,322.656096000,192.168.2.20,192.168.2.20,1935,37432,72
58906,322.668517000,192.168.2.99,192.168.2.20,56806,1935,72
58907,322.668637000,192.168.2.20,192.168.2.99,1935,56806,1520
58908,322.668653000,192.168.2.20,192.168.2.99,1935,56806,1520
58909,322.668675000,192.168.2.20,192.168.2.99,1935,56806,1520
58910,322.668688000,192.168.2.20,192.168.2.99,1935,56806,1520
58911,322.689024000,192.168.2.20,192.168.2.20,37432,1935,80
58912,322.689159000,192.168.2.20,192.168.2.20,1935,37432,72
58913,322.689223000,192.168.2.20,192.168.2.20,37432,1935,4982
58914,322.689309000,192.168.2.20,192.168.2.20,1935,37432,72
58915,322.722300000,192.168.2.20,192.168.2.20,37432,1935,80
58916,322.722450000,192.168.2.20,192.168.2.20,1935,37432,72
58917,322.722514000,192.168.2.20,192.168.2.20,37432,1935,5180
58918,322.722596000,192.168.2.20,192.168.2.20,1935,37432,72
58919,322.755458000,192.168.2.20,192.168.2.20,37432,1935,80
58920,322.755606000,192.168.2.20,192.168.2.20,1935,37432,72
58921,322.755690000,192.168.2.20,192.168.2.20,37432,1935,20928
58922,322.755812000,192.168.2.20,192.168.2.20,1935,37432,72
58923,322.755899000,192.168.2.20,192.168.2.20,37432,1935,19927
58924,322.755984000,192.168.2.20,192.168.2.20,1935,37432,72
58925,322.769428000,192.168.3.99,192.168.3.20,1935,56806,1520
58926,322.770384000,192.168.3.99,192.168.3.20,1935,56806,1520
58927,322.770511000,192.168.3.20,192.168.3.99,56806,1935,72
58928,322.772217000,192.168.3.99,192.168.3.20,1935,56806,1520
58929,322.772313000,192.168.3.20,192.168.3.99,56806,1935,84
58930,322.788861000,192.168.2.20,192.168.2.20,37432,1935,80
58931,322.788991000,192.168.2.20,192.168.2.20,1935,37432,72
58932,322.789060000,192.168.2.20,192.168.2.20,37432,1935,6098
58933,322.789147000,192.168.2.20,192.168.2.20,1935,37432,72
58934,322.822320000,192.168.2.20,192.168.2.20,37432,1935,80
58935,322.822419000,192.168.2.20,192.168.2.20,1935,37432,72
58936,322.822451000,192.168.2.20,192.168.2.20,37432,1935,4719
58937,322.822504000,192.168.2.20,192.168.2.20,1935,37432,72
58938,322.855611000,192.168.2.20,192.168.2.20,37432,1935,80
58939,322.855798000,192.168.2.20,192.168.2.20,1935,37432,72
58940,322.855924000,192.168.2.20,192.168.2.20,37432,1935,13165
58941,322.856073000,192.168.2.20,192.168.2.20,1935,37432,72
58942,322.856174000,192.168.2.20,192.168.2.20,37432,1935,20679
58943,322.856299000,192.168.2.20,192.168.2.20,1935,37432,72
58944,322.871292000,192.168.2.99,192.168.2.20,56806,1935,72
58945,322.871413000,192.168.2.20,192.168.2.99,1935,56806,1520
58946,322.871426000,192.168.2.20,192.168.2.99,1935,56806,1520
58947,322.873148000,192.168.2.99,192.168.2.20,56806,1935,84
58948,322.873250000,192.168.2.20,192.168.2.99,1935,56806,1520
58949,322.889248000,192.168.2.20,192.168.2.20,37432,1935,80
58950,322.889381000,192.168.2.20,192.168.2.20,1935,37432,72
58951,322.889446000,192.168.2.20,192.168.2.20,37432,1935,5424
58952,322.889531000,192.168.2.20,192.168.2.20,1935,37432,72
58953,322.922129000,192.168.2.20,192.168.2.20,37432,1935,80
58954,322.922307000,192.168.2.20,192.168.2.20,1935,37432,72
58955,322.922394000,192.168.2.20,192.168.2.20,37432,1935,4189
58956,322.922499000,192.168.2.20,192.168.2.20,1935,37432,72
58957,322.926878000,192.168.2.20,192.168.2.99,1935,56806,1520
58958,322.955704000,192.168.2.20,192.168.2.20,37432,1935,80
58959,322.955809000,192.168.2.20,192.168.2.20,1935,37432,72
58960,322.955868000,192.168.2.20,192.168.2.20,37432,1935,12746
58961,322.955940000,192.168.2.20,192.168.2.20,1935,37432,72
58962,322.955982000,192.168.2.20,192.168.2.20,37432,1935,19988
58963,322.956030000,192.168.2.20,192.168.2.20,1935,37432,72
58964,322.972145000,192.168.3.99,192.168.3.20,1935,56806,1520
58965,322.972280000,192.168.3.20,192.168.3.99,56806,1935,84
58966,322.973902000,192.168.3.99,192.168.3.20,1935,56806,1520
58967,322.973994000,192.168.3.20,192.168.3.99,56806,1935,84
58968,322.974586000,192.168.3.99,192.168.3.20,1935,56806,1520
58969,322.975741000,192.168.3.20,192.168.3.99,56806,1935,84
58970,322.988937000,192.168.2.20,192.168.2.20,37432,1935,80
58971,322.989040000,192.168.2.20,192.168.2.20,1935,37432,72
58972,322.989080000,192.168.2.20,192.168.2.20,37432,1935,3119
58973,322.989123000,192.168.2.20,192.168.2.20,1935,37432,72
58974,323.022837000,192.168.2.20,192.168.2.20,37432,1935,80
58975,323.022957000,192.168.2.20,192.168.2.20,1935,37432,72
58976,323.022994000,192.168.2.20,192.168.2.20,37432,1935,3599
58977,323.023037000,192.168.2.20,192.168.2.20,1935,37432,72
58978,323.027696000,192.168.3.99,192.168.3.20,1935,56806,1520
58979,323.027859000,192.168.3.20,192.168.3.99,56806,1935,72
58980,323.055732000,192.168.2.20,192.168.2.20,37432,1935,80
58981,323.055823000,192.168.2.20,192.168.2.20,1935,37432,72
58982,323.055885000,192.168.2.20,192.168.2.20,37432,1935,32085
58983,323.055980000,192.168.2.20,192.168.2.20,1935,37432,72
58984,323.073006000,192.168.2.99,192.168.2.20,56806,1935,84
58985,323.074624000,192.168.2.99,192.168.2.20,56806,1935,84
58986,323.076421000,192.168.2.99,192.168.2.20,56806,1935,84
58987,323.076531000,192.168.2.20,192.168.2.99,1935,56806,1520
58988,323.089498000,192.168.2.20,192.168.2.20,37432,1935,80
58989,323.089653000,192.168.2.20,192.168.2.20,1935,37432,72
58990,323.089716000,192.168.2.20,192.168.2.20,37432,1935,4456
58991,323.089800000,192.168.2.20,192.168.2.20,1935,37432,72
58992,323.122220000,192.168.2.20,192.168.2.20,37432,1935,80
58993,323.122318000,192.168.2.20,192.168.2.20,1935,37432,72
58994,323.122354000,192.168.2.20,192.168.2.20,37432,1935,3405
58995,323.122388000,192.168.2.20,192.168.2.20,1935,37432,72
58996,323.128752000,192.168.2.99,192.168.2.20,56806,1935,72
58997,323.128882000,192.168.2.20,192.168.2.99,1935,56806,1520
58998,323.155282000,192.168.2.20,192.168.2.20,37432,1935,80
58999,323.155389000,192.168.2.20,192.168.2.20,1935,37432,72
59000,323.155465000,192.168.2.20,192.168.2.20,37432,1935,35324
59001,323.155574000,192.168.2.20,192.168.2.20,1935,37432,72
59002,323.177212000,192.168.3.99,192.168.3.20,1935,56806,1520
59003,323.189074000,192.168.2.20,192.168.2.20,37432,1935,80
59004,323.189259000,192.168.2.20,192.168.2.20,1935,37432,72
59005,323.189344000,192.168.2.20,192.168.2.20,37432,1935,3952
59006,323.189425000,192.168.2.20,192.168.2.20,1935,37432,72
59007,323.222519000,192.168.2.20,192.168.2.20,37432,1935,80
59008,323.222647000,192.168.2.20,192.168.2.20,1935,37432,72
59009,323.222711000,192.168.2.20,192.168.2.20,37432,1935,4450
59010,323.222790000,192.168.2.20,192.168.2.20,1935,37432,72
59011,323.229622000,192.168.3.99,192.168.3.20,1935,56806,1520
59012,323.229753000,192.168.3.20,192.168.3.99,56806,1935,72
59013,323.255817000,192.168.2.20,192.168.2.20,37432,1935,80
59014,323.255987000,192.168.2.20,192.168.2.20,1935,37432,72
59015,323.256081000,192.168.2.20,192.168.2.20,37432,1935,17183
59016,323.256210000,192.168.2.20,192.168.2.20,1935,37432,72
59017,323.256295000,192.168.2.20,192.168.2.20,37432,1935,18555
59018,323.256396000,192.168.2.20,192.168.2.20,1935,37432,72
59019,323.288618000,192.168.2.20,192.168.2.20,37432,1935,80
59020,323.288787000,192.168.2.20,192.168.2.20,1935,37432,72
59021,323.288903000,192.168.2.20,192.168.2.20,37432,1935,4442
59022,323.289031000,192.168.2.20,192.168.2.20,1935,37432,72
59023,323.322617000,192.168.2.20,192.168.2.20,37432,1935,80
59024,323.322814000,192.168.2.20,192.168.2.20,1935,37432,72
59025,323.322910000,192.168.2.20,192.168.2.20,37432,1935,4554
59026,323.323015000,192.168.2.20,192.168.2.20,1935,37432,72
59027,323.330657000,192.168.2.99,192.168.2.20,56806,1935,72
59028,323.330775000,192.168.2.20,192.168.2.99,1935,56806,1520
59029,323.330801000,192.168.2.20,192.168.2.99,1935,56806,1520
59030,323.330820000,192.168.2.20,192.168.2.99,1935,56806,1520
59031,323.355727000,192.168.2.20,192.168.2.20,37432,1935,80
59032,323.355903000,192.168.2.20,192.168.2.20,1935,37432,72
59033,323.356024000,192.168.2.20,192.168.2.20,37432,1935,16819
59034,323.356172000,192.168.2.20,192.168.2.20,1935,37432,72
59035,323.356257000,192.168.2.20,192.168.2.20,37432,1935,20039
59036,323.356359000,192.168.2.20,192.168.2.20,1935,37432,72
59037,323.388911000,192.168.2.20,192.168.2.20,37432,1935,80
59038,323.389003000,192.168.2.20,192.168.2.20,1935,37432,72
59039,323.389043000,192.168.2.20,192.168.2.20,37432,1935,5123
59040,323.389095000,192.168.2.20,192.168.2.20,1935,37432,72
59041,323.422556000,192.168.2.20,192.168.2.20,37432,1935,80
59042,323.422747000,192.168.2.20,192.168.2.20,1935,37432,72
59043,323.422827000,192.168.2.20,192.168.2.20,37432,1935,4047
59044,323.422941000,192.168.2.20,192.168.2.20,1935,37432,72
59045,323.431589000,192.168.3.99,192.168.3.20,1935,56806,1520
59046,323.432701000,192.168.3.99,192.168.3.20,1935,56806,1520
59047,323.432814000,192.168.3.20,192.168.3.99,56806,1935,72
59048,323.433756000,192.168.3.99,192.168.3.20,1935,56806,1520
59049,323.455596000,192.168.2.20,192.168.2.20,37432,1935,80
59050,323.455746000,192.168.2.20,192.168.2.20,1935,37432,72
59051,323.455835000,192.168.2.20,192.168.2.20,37432,1935,21338
59052,323.455976000,192.168.2.20,192.168.2.20,1935,37432,72
59053,323.456058000,192.168.2.20,192.168.2.20,37432,1935,13781
59054,323.456151000,192.168.2.20,192.168.2.20,1935,37432,72
59055,323.484872000,192.168.3.20,192.168.3.99,56806,1935,72
59056,323.488975000,192.168.2.20,192.168.2.20,37432,1935,80
59057,323.489081000,192.168.2.20,192.168.2.20,1935,37432,72
59058,323.489128000,192.168.2.20,192.168.2.20,37432,1935,4693
59059,323.489181000,192.168.2.20,192.168.2.20,1935,37432,72
59060,323.522294000,192.168.2.20,192.168.2.20,37432,1935,80
59061,323.522486000,192.168.2.20,192.168.2.20,1935,37432,72
59062,323.522571000,192.168.2.20,192.168.2.20,37432,1935,4132
59063,323.522657000,192.168.2.20,192.168.2.20,1935,37432,72
59064,323.533659000,192.168.2.99,192.168.2.20,56806,1935,72
59065,323.533783000,192.168.2.20,192.168.2.99,1935,56806,1520
59066,323.533801000,192.168.2.20,192.168.2.99,1935,56806,1520
59067,323.555719000,192.168.2.20,192.168.2.20,37432,1935,80
59068,323.555918000,192.168.2.20,192.168.2.20,1935,37432,72
59069,323.556021000,192.168.2.20,192.168.2.20,37432,1935,25440
59070,323.556153000,192.168.2.20,192.168.2.20,1935,37432,72
59071,323.556230000,192.168.2.20,192.168.2.20,37432,1935,9600
59072,323.556323000,192.168.2.20,192.168.2.20,1935,37432,72
59073,323.586107000,192.168.2.99,192.168.2.20,56806,1935,72
59074,323.586248000,192.168.2.20,192.168.2.99,1935,56806,1520
59075,323.586274000,192.168.2.20,192.168.2.99,1935,56806,1520
59076,323.589031000,192.168.2.20,192.168.2.20,37432,1935,80
59077,323.589136000,192.168.2.20,192.168.2.20,1935,37432,72
59078,323.589174000,192.168.2.20,192.168.2.20,37432,1935,4527
59079,323.589222000,192.168.2.20,192.168.2.20,1935,37432,72
59080,323.622474000,192.168.2.20,192.168.2.20,37432,1935,80
59081,323.622583000,192.168.2.20,192.168.2.20,1935,37432,72
59082,323.622622000,192.168.2.20,192.168.2.20,37432,1935,3894
59083,323.622654000,192.168.2.20,192.168.2.20,1935,37432,72
59084,323.634489000,192.168.3.99,192.168.3.20,1935,56806,1520
59085,323.635382000,192.168.3.99,192.168.3.20,1935,56806,1520
59086,323.635443000,192.168.3.20,192.168.3.99,56806,1935,72
59087,323.655912000,192.168.2.20,192.168.2.20,37432,1935,80
59088,323.656011000,192.168.2.20,192.168.2.20,1935,37432,72
59089,323.656064000,192.168.2.20,192.168.2.20,37432,1935,20947
59090,323.656178000,192.168.2.20,192.168.2.20,1935,37432,72
59091,323.656250000,192.168.2.20,192.168.2.20,37432,1935,16755
59092,323.656331000,192.168.2.20,192.168.2.20,1935,37432,72
59093,323.688116000,192.168.3.99,192.168.3.20,1935,56806,1520
59094,323.688277000,192.168.3.20,192.168.3.99,56806,1935,84
59095,323.688954000,192.168.2.20,192.168.2.20,37432,1935,80
59096,323.689095000,192.168.2.20,192.168.2.20,1935,37432,72
59097,323.689163000,192.168.2.20,192.168.2.20,37432,1935,9625
59098,323.689250000,192.168.2.20,192.168.2.20,1935,37432,72
59099,323.722503000,192.168.2.20,192.168.2.20,37432,1935,80
59100,323.722603000,192.168.2.20,192.168.2.20,1935,37432,72
59101,323.722649000,192.168.2.20,192.168.2.20,37432,1935,4085
59102,323.722688000,192.168.2.20,192.168.2.20,1935,37432,72
59103,323.755881000,192.168.2.20,192.168.2.20,37432,1935,80
59104,323.756011000,192.168.2.20,192.168.2.20,1935,37432,72
59105,323.756092000,192.168.2.20,192.168.2.20,37432,1935,2565
59106,323.756183000,192.168.2.20,192.168.2.20,1935,37432,72
59107,323.789285000,192.168.2.20,192.168.2.20,37432,1935,80
59108,323.789349000,192.168.2.99,192.168.2.20,56806,1935,84
59109,323.789473000,192.168.2.20,192.168.2.20,1935,37432,72
59110,323.789497000,192.168.2.20,192.168.2.99,1935,56806,1520
59111,323.789517000,192.168.2.20,192.168.2.99,1935,56806,1520
59112,323.789578000,192.168.2.20,192.168.2.20,37432,1935,29479
59113,323.789727000,192.168.2.20,192.168.2.20,1935,37432,72
59114,323.789802000,192.168.2.20,192.168.2.20,37432,1935,2867
59115,323.789907000,192.168.2.20,192.168.2.20,1935,37432,72
59116,323.822401000,192.168.2.20,192.168.2.20,37432,1935,80
59117,323.822572000,192.168.2.20,192.168.2.20,1935,37432,72
59118,323.822643000,192.168.2.20,192.168.2.20,37432,1935,3397
59119,323.822721000,192.168.2.20,192.168.2.20,1935,37432,72
59120,323.855639000,192.168.2.20,192.168.2.20,37432,1935,80
59121,323.855727000,192.168.2.20,192.168.2.20,1935,37432,72
59122,323.855759000,192.168.2.20,192.168.2.20,37432,1935,3710
59123,323.855794000,192.168.2.20,192.168.2.20,1935,37432,72
59124,323.889184000,192.168.2.20,192.168.2.20,37432,1935,80
59125,323.889281000,192.168.2.20,192.168.2.20,1935,37432,72
59126,323.889338000,192.168.2.20,192.168.2.20,37432,1935,20934
59127,323.889959000,192.168.2.20,192.168.2.20,1935,37432,72
59128,323.890046000,192.168.2.20,192.168.2.20,37432,1935,11059
59129,323.890138000,192.168.2.20,192.168.2.20,1935,37432,72
59130,323.890283000,192.168.3.99,192.168.3.20,1935,56806,1520
59131,323.890375000,192.168.3.20,192.168.3.99,56806,1935,84
59132,323.891471000,192.168.3.99,192.168.3.20,1935,56806,1520
59133,323.891610000,192.168.3.20,192.168.3.99,56806,1935,84
59134,323.900872000,192.168.2.20,192.168.2.99,1935,56806,1520
59135,323.922504000,192.168.2.20,192.168.2.20,37432,1935,80
59136,323.922668000,192.168.2.20,192.168.2.20,1935,37432,72
59137,323.922742000,192.168.2.20,192.168.2.20,37432,1935,4284
59138,323.922828000,192.168.2.20,192.168.2.20,1935,37432,72
59139,323.955934000,192.168.2.20,192.168.2.20,37432,1935,80
59140,323.956023000,192.168.2.20,192.168.2.20,1935,37432,72
59141,323.956054000,192.168.2.20,192.168.2.20,37432,1935,3371
59142,323.956088000,192.168.2.20,192.168.2.20,1935,37432,72
59143,323.989357000,192.168.2.20,192.168.2.20,37432,1935,80
59144,323.989505000,192.168.2.20,192.168.2.20,1935,37432,72
59145,323.989605000,192.168.2.20,192.168.2.20,37432,1935,16861
59146,323.989743000,192.168.2.20,192.168.2.20,1935,37432,72
59147,323.989827000,192.168.2.20,192.168.2.20,37432,1935,16122
59148,323.989918000,192.168.2.20,192.168.2.20,1935,37432,72
59149,323.991213000,192.168.2.99,192.168.2.20,56806,1935,84
59150,323.992310000,192.168.2.99,192.168.2.20,56806,1935,84
59151,323.992424000,192.168.2.20,192.168.2.99,1935,56806,1520
59152,324.001672000,192.168.3.99,192.168.3.20,1935,56806,1520
59153,324.001793000,192.168.3.20,192.168.3.99,56806,1935,72
59154,324.022526000,192.168.2.20,192.168.2.20,37432,1935,80
59155,324.022672000,192.168.2.20,192.168.2.20,1935,37432,72
59156,324.022736000,192.168.2.20,192.168.2.20,37432,1935,4479
59157,324.022816000,192.168.2.20,192.168.2.20,1935,37432,72
59158,324.055696000,192.168.2.20,192.168.2.20,37432,1935,76
59159,324.055802000,192.168.2.20,192.168.2.20,1935,37432,72
59160,324.055851000,192.168.2.20,192.168.2.20,37432,1935,4079
59161,324.055893000,192.168.2.20,192.168.2.20,1935,37432,72
59162,324.089136000,192.168.2.20,192.168.2.20,37432,1935,80
59163,324.089274000,192.168.2.20,192.168.2.20,1935,37432,72
59164,324.089351000,192.168.2.20,192.168.2.20,37432,1935,21308
59165,324.089463000,192.168.2.20,192.168.2.20,1935,37432,72
59166,324.089523000,192.168.2.20,192.168.2.20,37432,1935,12462
59167,324.089593000,192.168.2.20,192.168.2.20,1935,37432,72
59168,324.093198000,192.168.3.99,192.168.3.20,1935,56806,1520
59169,324.102897000,192.168.2.99,192.168.2.20,56806,1935,72
59170,324.103028000,192.168.2.20,192.168.2.99,1935,56806,1520
59171,324.122699000,192.168.2.20,192.168.2.20,37432,1935,80
59172,324.122818000,192.168.2.20,192.168.2.20,1935,37432,72
59173,324.122875000,192.168.2.20,192.168.2.20,37432,1935,4814
59174,324.122939000,192.168.2.20,192.168.2.20,1935,37432,72
59175,324.155856000,192.168.2.20,192.168.2.20,37432,1935,80
59176,324.156046000,192.168.2.20,192.168.2.20,1935,37432,72
59177,324.156126000,192.168.2.20,192.168.2.20,37432,1935,4392
59178,324.156192000,192.168.2.20,192.168.2.20,1935,37432,72
59179,324.164867000,192.168.3.20,192.168.3.99,56806,1935,72
59180,324.189041000,192.168.2.20,192.168.2.20,37432,1935,80
59181,324.189201000,192.168.2.20,192.168.2.20,1935,37432,72
59182,324.189292000,192.168.2.20,192.168.2.20,37432,1935,20928
59183,324.189404000,192.168.2.20,192.168.2.20,1935,37432,72
59184,324.189464000,192.168.2.20,192.168.2.20,37432,1935,9849
59185,324.189533000,192.168.2.20,192.168.2.20,1935,37432,72
59186,324.203720000,192.168.3.99,192.168.3.20,1935,56806,1520
59187,324.222468000,192.168.2.20,192.168.2.20,37432,1935,80
59188,324.222548000,192.168.2.20,192.168.2.20,1935,37432,72
59189,324.222581000,192.168.2.20,192.168.2.20,37432,1935,2970
59190,324.222616000,192.168.2.20,192.168.2.20,1935,37432,72
59191,324.255926000,192.168.2.20,192.168.2.20,37432,1935,80
59192,324.256062000,192.168.2.20,192.168.2.20,1935,37432,72
59193,324.256142000,192.168.2.20,192.168.2.20,37432,1935,9046
59194,324.256254000,192.168.2.20,192.168.2.20,1935,37432,72
59195,324.256317000,192.168.2.20,192.168.2.20,37432,1935,25030
59196,324.256364000,192.168.2.20,192.168.2.20,1935,37432,72
59197,324.265797000,192.168.2.99,192.168.2.20,56806,1935,72
59198,324.265927000,192.168.2.20,192.168.2.99,1935,56806,1520
59199,324.265948000,192.168.2.20,192.168.2.99,1935,56806,1520
59200,324.289286000,192.168.2.20,192.168.2.20,37432,1935,80
59201,324.289416000,192.168.2.20,192.168.2.20,1935,37432,72
59202,324.289479000,192.168.2.20,192.168.2.20,37432,1935,3468
