frame.number,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len
1703,14.839247000,192.168.2.20,192.168.2.20,1935,47056,72
1704,14.839290000,192.168.2.20,192.168.2.20,47056,1935,73
1705,14.839332000,192.168.2.20,192.168.2.20,1935,47056,72
1706,14.839378000,192.168.2.20,192.168.2.20,47056,1935,2223
1707,14.839421000,192.168.2.20,192.168.2.20,1935,47056,72
1708,14.854724000,192.168.2.20,192.168.2.99,1935,51566,1520
1709,14.877033000,192.168.2.20,192.168.2.20,47056,1935,80
1710,14.877114000,192.168.2.20,192.168.2.20,1935,47056,72
1711,14.877169000,192.168.2.20,192.168.2.20,47056,1935,458
1712,14.877213000,192.168.2.20,192.168.2.20,1935,47056,72
1713,14.877285000,192.168.2.20,192.168.2.20,47056,1935,80
1714,14.877331000,192.168.2.20,192.168.2.20,1935,47056,72
1715,14.877380000,192.168.2.20,192.168.2.20,47056,1935,4168
1716,14.877425000,192.168.2.20,192.168.2.20,1935,47056,72
1717,14.877470000,192.168.2.20,192.168.2.20,47056,1935,73
1718,14.877536000,192.168.2.20,192.168.2.20,1935,47056,72
1719,14.877574000,192.168.2.20,192.168.2.20,47056,1935,7656
1720,14.877622000,192.168.2.20,192.168.2.20,1935,47056,72
1721,14.901886000,192.168.3.99,192.168.3.20,1935,51566,1520
1722,14.901982000,192.168.3.20,192.168.3.99,51566,1935,92
1723,14.904751000,192.168.3.99,192.168.3.20,1935,51566,1520
1724,14.905969000,192.168.3.20,192.168.3.99,51566,1935,92
1725,14.917616000,192.168.2.20,192.168.2.20,47056,1935,80
1726,14.917711000,192.168.2.20,192.168.2.20,1935,47056,72
1727,14.917749000,192.168.2.20,192.168.2.20,47056,1935,4967
1728,14.917805000,192.168.2.20,192.168.2.20,1935,47056,72
1729,14.917851000,192.168.2.20,192.168.2.20,47056,1935,28548
1730,14.917900000,192.168.2.20,192.168.2.20,1935,47056,72
1731,14.955516000,192.168.3.99,192.168.3.20,1935,51566,1520
1732,14.955643000,192.168.3.20,192.168.3.99,51566,1935,84
1733,14.957935000,192.168.2.20,192.168.2.20,47056,1935,80
1734,14.958028000,192.168.2.20,192.168.2.20,1935,47056,72
1735,14.958072000,192.168.2.20,192.168.2.20,47056,1935,11218
1736,14.958129000,192.168.2.20,192.168.2.20,1935,47056,72
1737,14.998097000,192.168.2.20,192.168.2.20,47056,1935,80
1738,14.998174000,192.168.2.20,192.168.2.20,1935,47056,72
1739,14.998413000,192.168.2.20,192.168.2.20,47056,1935,462
1740,14.998588000,192.168.2.20,192.168.2.20,1935,47056,72
1741,14.998626000,192.168.2.20,192.168.2.20,47056,1935,11446
1742,14.998682000,192.168.2.20,192.168.2.20,1935,47056,72
1743,15.005044000,192.168.2.99,192.168.2.20,51566,1935,92
1744,15.007128000,192.168.2.99,192.168.2.20,51566,1935,92
1745,15.007245000,192.168.2.20,192.168.2.99,1935,51566,1520
1746,15.038128000,192.168.2.20,192.168.2.20,47056,1935,80
1747,15.038517000,192.168.2.20,192.168.2.20,1935,47056,72
1748,15.038583000,192.168.2.20,192.168.2.20,47056,1935,33575
1749,15.038659000,192.168.2.20,192.168.2.20,1935,47056,72
1750,15.056559000,192.168.2.99,192.168.2.20,51566,1935,84
1751,15.056684000,192.168.2.20,192.168.2.99,1935,51566,1520
1752,15.082327000,192.168.2.20,192.168.2.20,47056,1935,80
1753,15.084823000,192.168.2.20,192.168.2.20,1935,47056,72
1754,15.084872000,192.168.2.20,192.168.2.20,47056,1935,11696
1755,15.084940000,192.168.2.20,192.168.2.20,1935,47056,72
1756,15.107980000,192.168.3.99,192.168.3.20,1935,51566,1520
1757,15.108158000,192.168.3.20,192.168.3.99,51566,1935,72
1758,15.118436000,192.168.2.20,192.168.2.20,47056,1935,80
1759,15.118521000,192.168.2.20,192.168.2.20,1935,47056,72
1760,15.118562000,192.168.2.20,192.168.2.20,47056,1935,794
1761,15.118607000,192.168.2.20,192.168.2.20,1935,47056,72
1762,15.118647000,192.168.2.20,192.168.2.20,47056,1935,11976
1763,15.118711000,192.168.2.20,192.168.2.20,1935,47056,72
1764,15.157163000,192.168.2.20,192.168.2.20,47056,1935,80
1765,15.157305000,192.168.2.20,192.168.2.20,1935,47056,72
1766,15.157367000,192.168.2.20,192.168.2.20,47056,1935,34081
1767,15.157444000,192.168.2.20,192.168.2.20,1935,47056,72
1768,15.157469000,192.168.3.99,192.168.3.20,1935,51566,1520
1769,15.197398000,192.168.2.20,192.168.2.20,47056,1935,80
1770,15.197496000,192.168.2.20,192.168.2.20,1935,47056,72
1771,15.197549000,192.168.2.20,192.168.2.20,47056,1935,9046
1772,15.197632000,192.168.2.20,192.168.2.20,1935,47056,72
1773,15.197659000,192.168.2.20,192.168.2.20,47056,1935,3242
1774,15.197686000,192.168.2.20,192.168.2.20,1935,47056,72
1775,15.209705000,192.168.2.99,192.168.2.20,51566,1935,72
1776,15.209820000,192.168.2.20,192.168.2.99,1935,51566,1520
1777,15.237460000,192.168.2.20,192.168.2.20,47056,1935,80
1778,15.237533000,192.168.2.20,192.168.2.20,1935,47056,72
1779,15.237569000,192.168.2.20,192.168.2.20,47056,1935,12190
1780,15.237624000,192.168.2.20,192.168.2.20,1935,47056,72
1781,15.278199000,192.168.2.20,192.168.2.20,47056,1935,80
1782,15.278297000,192.168.2.20,192.168.2.20,1935,47056,72
1783,15.278356000,192.168.2.20,192.168.2.20,47056,1935,17253
1784,15.278427000,192.168.2.20,192.168.2.20,1935,47056,72
1785,15.278466000,192.168.2.20,192.168.2.20,47056,1935,17927
1786,15.278514000,192.168.2.20,192.168.2.20,1935,47056,72
1787,15.310630000,192.168.3.99,192.168.3.20,1935,51566,1520
1788,15.310801000,192.168.3.20,192.168.3.99,51566,1935,72
1789,15.317028000,192.168.2.20,192.168.2.20,47056,1935,80
1790,15.317164000,192.168.2.20,192.168.2.20,1935,47056,72
1791,15.317225000,192.168.2.20,192.168.2.20,47056,1935,11173
1792,15.317307000,192.168.2.20,192.168.2.20,1935,47056,72
1793,15.357489000,192.168.2.20,192.168.2.20,47056,1935,80
1794,15.357669000,192.168.2.20,192.168.2.20,1935,47056,72
1795,15.357775000,192.168.2.20,192.168.2.20,47056,1935,13893
1796,15.357895000,192.168.2.20,192.168.2.20,1935,47056,72
1797,15.398533000,192.168.2.20,192.168.2.20,47056,1935,80
1798,15.398677000,192.168.2.20,192.168.2.20,1935,47056,72
1799,15.398767000,192.168.2.20,192.168.2.20,47056,1935,21342
1800,15.398904000,192.168.2.20,192.168.2.20,1935,47056,72
1801,15.398966000,192.168.2.20,192.168.2.20,47056,1935,12386
1802,15.399036000,192.168.2.20,192.168.2.20,1935,47056,72
1803,15.411611000,192.168.2.99,192.168.2.20,51566,1935,72
1804,15.411740000,192.168.2.20,192.168.2.99,1935,51566,1520
1805,15.411762000,192.168.2.20,192.168.2.99,1935,51566,1520
1806,15.411778000,192.168.2.20,192.168.2.99,1935,51566,1520
1807,15.438017000,192.168.2.20,192.168.2.20,47056,1935,80
1808,15.438145000,192.168.2.20,192.168.2.20,1935,47056,72
1809,15.438210000,192.168.2.20,192.168.2.20,47056,1935,11332
1810,15.438296000,192.168.2.20,192.168.2.20,1935,47056,72
1811,15.478292000,192.168.2.20,192.168.2.20,47056,1935,80
1812,15.478476000,192.168.2.20,192.168.2.20,1935,47056,72
1813,15.478564000,192.168.2.20,192.168.2.20,47056,1935,12898
1814,15.478676000,192.168.2.20,192.168.2.20,1935,47056,72
1815,15.512557000,192.168.3.99,192.168.3.20,1935,51566,1520
1816,15.514432000,192.168.3.99,192.168.3.20,1935,51566,1520
1817,15.514517000,192.168.3.20,192.168.3.99,51566,1935,84
1818,15.517702000,192.168.2.20,192.168.2.20,47056,1935,80
1819,15.517841000,192.168.2.20,192.168.2.20,1935,47056,72
1820,15.517927000,192.168.2.20,192.168.2.20,47056,1935,25445
1821,15.518081000,192.168.2.20,192.168.2.20,1935,47056,72
1822,15.518161000,192.168.2.20,192.168.2.20,47056,1935,17413
1823,15.518254000,192.168.2.20,192.168.2.20,1935,47056,72
1824,15.557593000,192.168.2.20,192.168.2.20,47056,1935,80
1825,15.557715000,192.168.2.20,192.168.2.20,1935,47056,72
1826,15.557754000,192.168.2.20,192.168.2.20,47056,1935,861
1827,15.557795000,192.168.2.20,192.168.2.20,1935,47056,72
1828,15.557872000,192.168.2.20,192.168.2.20,47056,1935,20564
1829,15.557950000,192.168.2.20,192.168.2.20,1935,47056,72
1830,15.557988000,192.168.2.20,192.168.2.20,47056,1935,1038
1831,15.558022000,192.168.2.20,192.168.2.20,1935,47056,72
1832,15.597164000,192.168.2.20,192.168.2.20,47056,1935,80
1833,15.597332000,192.168.2.20,192.168.2.20,1935,47056,72
1834,15.597366000,192.168.2.20,192.168.2.20,47056,1935,14082
1835,15.597414000,192.168.2.20,192.168.2.20,1935,47056,72
1836,15.615592000,192.168.2.99,192.168.2.20,51566,1935,84
1837,15.615716000,192.168.2.20,192.168.2.99,1935,51566,1520
1838,15.615730000,192.168.2.20,192.168.2.99,1935,51566,1520
1839,15.637647000,192.168.2.20,192.168.2.20,47056,1935,80
1840,15.637800000,192.168.2.20,192.168.2.20,1935,47056,72
1841,15.637874000,192.168.2.20,192.168.2.20,47056,1935,783
1842,15.637957000,192.168.2.20,192.168.2.20,1935,47056,72
1843,15.638034000,192.168.2.20,192.168.2.20,47056,1935,17858
1844,15.638141000,192.168.2.20,192.168.2.20,1935,47056,72
1845,15.669742000,192.168.2.20,192.168.2.99,1935,51566,1520
1846,15.677413000,192.168.2.20,192.168.2.20,47056,1935,80
1847,15.677559000,192.168.2.20,192.168.2.20,1935,47056,72
1848,15.677655000,192.168.2.20,192.168.2.20,47056,1935,29516
1849,15.677815000,192.168.2.20,192.168.2.20,1935,47056,72
1850,15.677891000,192.168.2.20,192.168.2.20,47056,1935,15884
1851,15.677981000,192.168.2.20,192.168.2.20,1935,47056,72
1852,15.716470000,192.168.3.99,192.168.3.20,1935,51566,1520
1853,15.716594000,192.168.3.20,192.168.3.99,51566,1935,84
1854,15.717160000,192.168.3.99,192.168.3.20,1935,51566,1520
1855,15.717297000,192.168.3.20,192.168.3.99,51566,1935,84
1856,15.717682000,192.168.2.20,192.168.2.20,47056,1935,80
1857,15.717792000,192.168.2.20,192.168.2.20,1935,47056,72
1858,15.717824000,192.168.2.20,192.168.2.20,47056,1935,4918
1859,15.717866000,192.168.2.20,192.168.2.20,1935,47056,72
1860,15.717898000,192.168.2.20,192.168.2.20,47056,1935,23177
1861,15.717942000,192.168.2.20,192.168.2.20,1935,47056,72
1862,15.757460000,192.168.2.20,192.168.2.20,47056,1935,80
1863,15.757580000,192.168.2.20,192.168.2.20,1935,47056,72
1864,15.757647000,192.168.2.20,192.168.2.20,47056,1935,16287
1865,15.757745000,192.168.2.20,192.168.2.20,1935,47056,72
1866,15.797853000,192.168.2.20,192.168.2.20,47056,1935,80
1867,15.797958000,192.168.2.20,192.168.2.20,1935,47056,72
1868,15.798003000,192.168.2.20,192.168.2.20,47056,1935,9016
1869,15.798075000,192.168.2.20,192.168.2.20,1935,47056,72
1870,15.798112000,192.168.2.20,192.168.2.20,47056,1935,7941
1871,15.798151000,192.168.2.20,192.168.2.20,1935,47056,72
1872,15.817295000,192.168.2.99,192.168.2.20,51566,1935,84
1873,15.837802000,192.168.2.20,192.168.2.20,47056,1935,80
1874,15.838157000,192.168.2.20,192.168.2.20,1935,47056,72
1875,15.838259000,192.168.2.20,192.168.2.20,47056,1935,41733
1876,15.838405000,192.168.2.20,192.168.2.20,1935,47056,72
1877,15.877752000,192.168.2.20,192.168.2.20,47056,1935,80
1878,15.877890000,192.168.2.20,192.168.2.20,1935,47056,72
1879,15.877962000,192.168.2.20,192.168.2.20,47056,1935,20229
1880,15.878055000,192.168.2.20,192.168.2.20,1935,47056,72
1881,15.918138000,192.168.2.20,192.168.2.20,47056,1935,80
1882,15.918332000,192.168.2.20,192.168.2.20,1935,47056,72
1883,15.918433000,192.168.2.20,192.168.2.20,47056,1935,17851
1884,15.918576000,192.168.2.20,192.168.2.20,1935,47056,72
1885,15.957948000,192.168.2.20,192.168.2.20,47056,1935,80
1886,15.958127000,192.168.2.20,192.168.2.20,1935,47056,72
1887,15.958238000,192.168.2.20,192.168.2.20,47056,1935,14787
1888,15.958384000,192.168.2.20,192.168.2.20,1935,47056,72
1889,15.998424000,192.168.2.20,192.168.2.20,47056,1935,80
1890,15.998501000,192.168.2.20,192.168.2.20,1935,47056,72
1891,15.998549000,192.168.2.20,192.168.2.20,47056,1935,13168
1892,15.998605000,192.168.2.20,192.168.2.20,1935,47056,72
1893,15.998639000,192.168.2.20,192.168.2.20,47056,1935,21833
1894,15.998677000,192.168.2.20,192.168.2.20,1935,47056,72
1895,16.037382000,192.168.2.20,192.168.2.20,47056,1935,80
1896,16.037551000,192.168.2.20,192.168.2.20,1935,47056,72
1897,16.037652000,192.168.2.20,192.168.2.20,47056,1935,12972
1898,16.037799000,192.168.2.20,192.168.2.20,1935,47056,72
1899,16.077810000,192.168.2.20,192.168.2.20,47056,1935,80
1900,16.077944000,192.168.2.20,192.168.2.20,1935,47056,72
1901,16.078023000,192.168.2.20,192.168.2.20,47056,1935,13934
1902,16.078117000,192.168.2.20,192.168.2.20,1935,47056,72
1903,16.117825000,192.168.2.20,192.168.2.20,47056,1935,80
1904,16.118005000,192.168.2.20,192.168.2.20,1935,47056,72
1905,16.118124000,192.168.2.20,192.168.2.20,47056,1935,17230
1906,16.118237000,192.168.2.20,192.168.2.20,1935,47056,72
1907,16.118274000,192.168.2.20,192.168.2.20,47056,1935,17956
1908,16.118316000,192.168.2.20,192.168.2.20,1935,47056,72
1909,16.156963000,192.168.2.20,192.168.2.20,47056,1935,80
1910,16.157092000,192.168.2.20,192.168.2.20,1935,47056,72
1911,16.157156000,192.168.2.20,192.168.2.20,47056,1935,12147
1912,16.157241000,192.168.2.20,192.168.2.20,1935,47056,72
1913,16.198047000,192.168.2.20,192.168.2.20,47056,1935,80
1914,16.198190000,192.168.2.20,192.168.2.20,1935,47056,72
1915,16.198256000,192.168.2.20,192.168.2.20,47056,1935,12994
1916,16.198345000,192.168.2.20,192.168.2.20,1935,47056,72
1917,16.237517000,192.168.2.20,192.168.2.20,47056,1935,80
1918,16.237631000,192.168.2.20,192.168.2.20,1935,47056,72
1919,16.237730000,192.168.2.20,192.168.2.20,47056,1935,41194
1920,16.237881000,192.168.2.20,192.168.2.20,1935,47056,72
1921,16.277606000,192.168.2.20,192.168.2.20,47056,1935,80
1922,16.277796000,192.168.2.20,192.168.2.20,1935,47056,72
1923,16.277894000,192.168.2.20,192.168.2.20,47056,1935,21590
1924,16.278048000,192.168.2.20,192.168.2.20,1935,47056,72
1925,16.282737000,192.168.2.20,192.168.2.99,1935,51566,1520
1926,16.317341000,192.168.2.20,192.168.2.20,47056,1935,80
1927,16.317511000,192.168.2.20,192.168.2.20,1935,47056,72
1928,16.317596000,192.168.2.20,192.168.2.20,47056,1935,14846
1929,16.317647000,192.168.2.20,192.168.2.20,1935,47056,72
1930,16.358462000,192.168.2.20,192.168.2.20,47056,1935,80
1931,16.358611000,192.168.2.20,192.168.2.20,1935,47056,72
1932,16.358706000,192.168.2.20,192.168.2.20,47056,1935,17933
1933,16.358833000,192.168.2.20,192.168.2.20,1935,47056,72
1934,16.383572000,192.168.3.99,192.168.3.20,1935,51566,1520
1935,16.383698000,192.168.3.20,192.168.3.99,51566,1935,72
1936,16.397681000,192.168.2.20,192.168.2.20,47056,1935,80
1937,16.397863000,192.168.2.20,192.168.2.20,1935,47056,72
1938,16.397977000,192.168.2.20,192.168.2.20,47056,1935,25439
1939,16.398156000,192.168.2.20,192.168.2.20,1935,47056,72
1940,16.398243000,192.168.2.20,192.168.2.20,47056,1935,7272
1941,16.398335000,192.168.2.20,192.168.2.20,1935,47056,72
1942,16.438257000,192.168.2.20,192.168.2.20,47056,1935,80
1943,16.438384000,192.168.2.20,192.168.2.20,1935,47056,72
1944,16.438455000,192.168.2.20,192.168.2.20,47056,1935,12666
1945,16.438561000,192.168.2.20,192.168.2.20,1935,47056,72
1946,16.478046000,192.168.2.20,192.168.2.20,47056,1935,80
1947,16.478231000,192.168.2.20,192.168.2.20,1935,47056,72
1948,16.478347000,192.168.2.20,192.168.2.20,47056,1935,25062
1949,16.478505000,192.168.2.20,192.168.2.20,1935,47056,72
1950,16.478588000,192.168.2.20,192.168.2.20,47056,1935,1057
1951,16.478678000,192.168.2.20,192.168.2.20,1935,47056,72
1952,16.518259000,192.168.2.20,192.168.2.20,47056,1935,80
1953,16.518398000,192.168.2.20,192.168.2.20,1935,47056,72
1954,16.518466000,192.168.2.20,192.168.2.20,47056,1935,10833
1955,16.518567000,192.168.2.20,192.168.2.20,1935,47056,72
1956,16.557813000,192.168.2.20,192.168.2.20,47056,1935,80
1957,16.557915000,192.168.2.20,192.168.2.20,1935,47056,72
1958,16.557952000,192.168.2.20,192.168.2.20,47056,1935,4994
1959,16.558031000,192.168.2.20,192.168.2.20,1935,47056,72
1960,16.558099000,192.168.2.20,192.168.2.20,47056,1935,6637
1961,16.558175000,192.168.2.20,192.168.2.20,1935,47056,72
1962,16.598101000,192.168.2.20,192.168.2.20,47056,1935,80
1963,16.598185000,192.168.2.20,192.168.2.20,1935,47056,72
1964,16.598655000,192.168.2.20,192.168.2.20,47056,1935,490
1965,16.598979000,192.168.2.20,192.168.2.20,1935,47056,72
1966,16.599019000,192.168.2.20,192.168.2.20,47056,1935,18138
1967,16.599083000,192.168.2.20,192.168.2.20,1935,47056,72
1968,16.638494000,192.168.2.20,192.168.2.20,47056,1935,80
1969,16.638617000,192.168.2.20,192.168.2.20,1935,47056,72
1970,16.638656000,192.168.2.20,192.168.2.20,47056,1935,854
1971,16.638710000,192.168.2.20,192.168.2.20,1935,47056,72
1972,16.638761000,192.168.2.20,192.168.2.20,47056,1935,20565
1973,16.638831000,192.168.2.20,192.168.2.20,1935,47056,72
1974,16.638891000,192.168.2.20,192.168.2.20,47056,1935,31703
1975,16.638959000,192.168.2.20,192.168.2.20,1935,47056,72
1976,16.678519000,192.168.2.20,192.168.2.20,47056,1935,80
1977,16.678629000,192.168.2.20,192.168.2.20,1935,47056,72
1978,16.678706000,192.168.2.20,192.168.2.20,47056,1935,21262
1979,16.678778000,192.168.2.20,192.168.2.20,1935,47056,72
1980,16.678814000,192.168.2.20,192.168.2.20,47056,1935,5043
1981,16.678851000,192.168.2.20,192.168.2.20,1935,47056,72
1982,16.717484000,192.168.2.20,192.168.2.20,47056,1935,80
1983,16.717579000,192.168.2.20,192.168.2.20,1935,47056,72
1984,16.717625000,192.168.2.20,192.168.2.20,47056,1935,10073
1985,16.717686000,192.168.2.20,192.168.2.20,1935,47056,72
1986,16.756994000,192.168.2.20,192.168.2.20,47056,1935,80
1987,16.757124000,192.168.2.20,192.168.2.20,1935,47056,72
1988,16.757226000,192.168.2.20,192.168.2.20,47056,1935,16841
1989,16.757337000,192.168.2.20,192.168.2.20,1935,47056,72
1990,16.757408000,192.168.2.20,192.168.2.20,47056,1935,7792
1991,16.757483000,192.168.2.20,192.168.2.20,1935,47056,72
1992,16.797571000,192.168.2.20,192.168.2.20,47056,1935,80
1993,16.797804000,192.168.2.20,192.168.2.20,1935,47056,72
1994,16.797880000,192.168.2.20,192.168.2.20,47056,1935,11411
1995,16.797978000,192.168.2.20,192.168.2.20,1935,47056,72
1996,16.837192000,192.168.2.20,192.168.2.20,47056,1935,80
1997,16.837300000,192.168.2.20,192.168.2.20,1935,47056,72
1998,16.837365000,192.168.2.20,192.168.2.20,47056,1935,4912
1999,16.837448000,192.168.2.20,192.168.2.20,1935,47056,72
2000,16.837477000,192.168.2.20,192.168.2.20,47056,1935,7465
2001,16.837508000,192.168.2.20,192.168.2.20,1935,47056,72
2002,16.877476000,192.168.2.20,192.168.2.20,47056,1935,80
2003,16.877600000,192.168.2.20,192.168.2.20,1935,47056,72
2004,16.877640000,192.168.2.20,192.168.2.20,47056,1935,22668
2005,16.877708000,192.168.2.20,192.168.2.20,1935,47056,72
2006,16.917206000,192.168.2.20,192.168.2.20,47056,1935,80
2007,16.917305000,192.168.2.20,192.168.2.20,1935,47056,72
2008,16.917350000,192.168.2.20,192.168.2.20,47056,1935,10158
2009,16.917416000,192.168.2.20,192.168.2.20,1935,47056,72
2010,16.957848000,192.168.2.20,192.168.2.20,47056,1935,80
2011,16.958050000,192.168.2.20,192.168.2.20,1935,47056,72
2012,16.958131000,192.168.2.20,192.168.2.20,47056,1935,25573
2013,16.958230000,192.168.2.20,192.168.2.20,1935,47056,72
2014,16.997362000,192.168.2.20,192.168.2.20,47056,1935,80
2015,16.997455000,192.168.2.20,192.168.2.20,1935,47056,72
2016,16.997498000,192.168.2.20,192.168.2.20,47056,1935,12304
2017,16.997556000,192.168.2.20,192.168.2.20,1935,47056,72
2018,17.036948000,192.168.2.20,192.168.2.20,47056,1935,80
2019,17.037136000,192.168.2.20,192.168.2.20,1935,47056,72
2020,17.037228000,192.168.2.20,192.168.2.20,47056,1935,13610
2021,17.037376000,192.168.2.20,192.168.2.20,1935,47056,72
2022,17.077555000,192.168.2.20,192.168.2.20,47056,1935,80
2023,17.077749000,192.168.2.20,192.168.2.20,1935,47056,72
2024,17.077847000,192.168.2.20,192.168.2.20,47056,1935,25254
2025,17.077979000,192.168.2.20,192.168.2.20,1935,47056,72
2026,17.117072000,192.168.2.20,192.168.2.20,47056,1935,80
2027,17.117156000,192.168.2.20,192.168.2.20,1935,47056,72
2028,17.117191000,192.168.2.20,192.168.2.20,47056,1935,12855
2029,17.117239000,192.168.2.20,192.168.2.20,1935,47056,72
2030,17.157675000,192.168.2.20,192.168.2.20,47056,1935,80
2031,17.157778000,192.168.2.20,192.168.2.20,1935,47056,72
2032,17.157826000,192.168.2.20,192.168.2.20,47056,1935,12820
2033,17.157886000,192.168.2.20,192.168.2.20,1935,47056,72
2034,17.198455000,192.168.2.20,192.168.2.20,47056,1935,80
2035,17.198593000,192.168.2.20,192.168.2.20,1935,47056,72
2036,17.198678000,192.168.2.20,192.168.2.20,47056,1935,20917
2037,17.198819000,192.168.2.20,192.168.2.20,1935,47056,72
2038,17.198878000,192.168.2.20,192.168.2.20,47056,1935,3763
2039,17.198938000,192.168.2.20,192.168.2.20,1935,47056,72
2040,17.226845000,192.168.2.20,192.168.2.99,1935,51566,1520
2041,17.237169000,192.168.2.20,192.168.2.20,47056,1935,80
2042,17.237253000,192.168.2.20,192.168.2.20,1935,47056,72
2043,17.237288000,192.168.2.20,192.168.2.20,47056,1935,13318
2044,17.237339000,192.168.2.20,192.168.2.20,1935,47056,72
2045,17.277257000,192.168.2.20,192.168.2.20,47056,1935,80
2046,17.277421000,192.168.2.20,192.168.2.20,1935,47056,72
2047,17.277496000,192.168.2.20,192.168.2.20,47056,1935,14947
2048,17.277591000,192.168.2.20,192.168.2.20,1935,47056,72
2049,17.318245000,192.168.2.20,192.168.2.20,47056,1935,80
2050,17.318377000,192.168.2.20,192.168.2.20,1935,47056,72
2051,17.318461000,192.168.2.20,192.168.2.20,47056,1935,19947
2052,17.318541000,192.168.2.20,192.168.2.20,1935,47056,72
2053,17.327758000,192.168.3.99,192.168.3.20,1935,51566,1520
2054,17.327894000,192.168.3.20,192.168.3.99,51566,1935,84
2055,17.357442000,192.168.2.20,192.168.2.20,47056,1935,80
2056,17.357559000,192.168.2.20,192.168.2.20,1935,47056,72
2057,17.357592000,192.168.2.20,192.168.2.20,47056,1935,11054
2058,17.357640000,192.168.2.20,192.168.2.20,1935,47056,72
2059,17.398174000,192.168.2.20,192.168.2.20,47056,1935,80
2060,17.398267000,192.168.2.20,192.168.2.20,1935,47056,72
2061,17.398300000,192.168.2.20,192.168.2.20,47056,1935,819
2062,17.398338000,192.168.2.20,192.168.2.20,1935,47056,72
2063,17.398420000,192.168.2.20,192.168.2.20,47056,1935,32855
2064,17.398498000,192.168.2.20,192.168.2.20,1935,47056,72
2065,17.398523000,192.168.2.20,192.168.2.20,47056,1935,635
2066,17.398550000,192.168.2.20,192.168.2.20,1935,47056,72
2067,17.428903000,192.168.2.99,192.168.2.20,51566,1935,84
2068,17.429015000,192.168.2.20,192.168.2.99,1935,51566,1520
2069,17.429027000,192.168.2.20,192.168.2.99,1935,51566,1520
2070,17.429047000,192.168.2.20,192.168.2.99,1935,51566,1520
2071,17.429057000,192.168.2.20,192.168.2.99,1935,51566,1520
2072,17.437287000,192.168.2.20,192.168.2.20,47056,1935,80
2073,17.437374000,192.168.2.20,192.168.2.20,1935,47056,72
2074,17.437414000,192.168.2.20,192.168.2.20,47056,1935,25231
2075,17.437466000,192.168.2.20,192.168.2.20,1935,47056,72
2076,17.477038000,192.168.2.20,192.168.2.20,47056,1935,80
2077,17.477123000,192.168.2.20,192.168.2.20,1935,47056,72
2078,17.477164000,192.168.2.20,192.168.2.20,47056,1935,10459
2079,17.477222000,192.168.2.20,192.168.2.20,1935,47056,72
2080,17.517618000,192.168.2.20,192.168.2.20,47056,1935,80
2081,17.517719000,192.168.2.20,192.168.2.20,1935,47056,72
2082,17.517758000,192.168.2.20,192.168.2.20,47056,1935,26256
2083,17.517815000,192.168.2.20,192.168.2.20,1935,47056,72
2084,17.529856000,192.168.3.99,192.168.3.20,1935,51566,1520
2085,17.530009000,192.168.3.20,192.168.3.99,51566,1935,72
2086,17.530861000,192.168.3.99,192.168.3.20,1935,51566,1520
2087,17.530888000,192.168.3.20,192.168.3.99,51566,1935,72
2088,17.531170000,192.168.3.99,192.168.3.20,1935,51566,1520
2089,17.531201000,192.168.3.20,192.168.3.99,51566,1935,72
2090,17.531938000,192.168.3.99,192.168.3.20,1935,51566,1520
2091,17.532005000,192.168.3.20,192.168.3.99,51566,1935,72
2092,17.557917000,192.168.2.20,192.168.2.20,47056,1935,80
2093,17.558019000,192.168.2.20,192.168.2.20,1935,47056,72
2094,17.558066000,192.168.2.20,192.168.2.20,47056,1935,4950
2095,17.558123000,192.168.2.20,192.168.2.20,1935,47056,72
2096,17.558153000,192.168.2.20,192.168.2.20,47056,1935,5619
2097,17.558187000,192.168.2.20,192.168.2.20,1935,47056,72
2098,17.597962000,192.168.2.20,192.168.2.20,47056,1935,80
2099,17.598055000,192.168.2.20,192.168.2.20,1935,47056,72
2100,17.598090000,192.168.2.20,192.168.2.20,47056,1935,10805
2101,17.598135000,192.168.2.20,192.168.2.20,1935,47056,72
2102,17.631567000,192.168.2.99,192.168.2.20,51566,1935,72
2103,17.631678000,192.168.2.20,192.168.2.99,1935,51566,1520
2104,17.631695000,192.168.2.20,192.168.2.99,1935,51566,1520
2105,17.632048000,192.168.2.99,192.168.2.20,51566,1935,72
2106,17.632386000,192.168.2.99,192.168.2.20,51566,1935,72
2107,17.632409000,192.168.2.20,192.168.2.99,1935,51566,1520
2108,17.632421000,192.168.2.20,192.168.2.99,1935,51566,1520
2109,17.637740000,192.168.2.20,192.168.2.20,47056,1935,80
2110,17.637815000,192.168.2.20,192.168.2.20,1935,47056,72
2111,17.637858000,192.168.2.20,192.168.2.20,47056,1935,13127
2112,17.637912000,192.168.2.20,192.168.2.20,1935,47056,72
2113,17.637942000,192.168.2.20,192.168.2.20,47056,1935,13028
2114,17.637977000,192.168.2.20,192.168.2.20,1935,47056,72
2115,17.678033000,192.168.2.20,192.168.2.20,47056,1935,80
2116,17.678176000,192.168.2.20,192.168.2.20,1935,47056,72
2117,17.678239000,192.168.2.20,192.168.2.20,47056,1935,9842
2118,17.678324000,192.168.2.20,192.168.2.20,1935,47056,72
2119,17.717835000,192.168.2.20,192.168.2.20,47056,1935,80
2120,17.717971000,192.168.2.20,192.168.2.20,1935,47056,72
